sample_id,kind,index,value
19,T,10,-0.025005933084902319
19,T,11,-0.86953614710905802
19,T,12,0
19,T,13,0
19,T,14,0
19,T,15,1
19,p,0,0
19,p,1,0
19,p,2,0.1273
19,p,3,0
19,p,4,0
19,p,5,0.1273
19,p,6,0.27567666357974702
19,p,7,-0.028275526861838221
19,p,8,-0.41836186575408074
19,p,9,0.38878683971280303
19,p,10,0.12492410494995045
19,p,11,-0.98240078493331751
19,p,12,0.3997888899484921
19,p,13,0.12379564974548275
19,p,14,-0.86723060007863007
19,p,15,0.41459244960699887
19,p,16,0.032821042989929702
19,p,17,-0.86953614710905802
19,z,0,0
19,z,1,0
19,z,2,1
19,z,3,0.1020324262682625
19,z,4,0.99478107339746447
19,z,5,-2.0510342851533115e-10
19,z,6,0.1020324262682625
19,z,7,0.99478107339746447
19,z,8,-2.0510342851533115e-10
19,z,9,0.1020324262682625
19,z,10,0.99478107339746447
19,z,11,-2.0510342851533115e-10
19,z,12,0.095091186133872727
19,z,13,-0.0097532861233163171
19,z,14,0.99542078526091171
19,z,15,0.1605592153851057
19,z,16,-0.98670940081944736
19,z,17,-0.025005933084902322
20,T,0,-0.51561864545273506
20,T,1,0.28502759826005519
20,T,2,0.80802022294716802
20,T,3,0.028646464178578794
20,T,4,-0.10480061933776785
20,T,5,-0.95694641456253615
20,T,6,0.27068503808361261
20,T,7,-0.23171758841213247
20,T,8,0.85038476153321718
20,T,9,0.05488923287868986
20,T,10,0.52329048287359647
20,T,11,-0.47900443042657859
20,T,12,0
20,T,13,0
20,T,14,0
20,T,15,1
20,p,0,0
20,p,1,0
20,p,2,0.1273
20,p,3,0
20,p,4,0
20,p,5,0.1273
20,p,6,-0.11788006385858162
20,p,7,0.21415854092529865
20,p,8,-0.43375651221017297
20,p,9,0.007710529951984027
20,p,10,-0.353986262999754
20,p,11,-0.55962321154034955
20,p,12,-0.045853000377150087
20,p,13,-0.25667474892344155
20,p,14,-0.52725181294752421
20,p,15,0.028646464178578794
20,p,16,-0.23171758841213247
20,p,17,-0.47900443042657859
20,z,0,0
20,z,1,0
20,z,2,1
20,z,3,-0.87605544692060255
20,z,4,-0.48221038346425449
20,z,5,-2.0510342851533115e-10
20,z,6,-0.87605544692060255
20,z,7,-0.48221038346425449
20,z,8,-2.0510342851533115e-10
20,z,9,-0.87605544692060255
20,z,10,-0.48221038346425449
20,z,11,-2.0510342851533115e-10
20,z,12,-0.46295186109882552
20,z,13,0.84106753739250162
20,z,14,0.27978736899589735
20,z,15,0.80802022294716802
20,z,16,0.27068503808361261
20,z,17,0.52329048287359647
21,T,0,-0.094283033807651656
21,T,1,0.33981992218143525
21,T,2,-0.93575270773032126
21,T,3,0.37485079453523351
21,T,4,0.55473379414139534
21,T,5,-0.76256285361795229
21,T,6,-0.33281873733240602
21,T,7,-0.57862013964700165
21,T,8,-0.8266686925083816
21,T,9,-0.55047281020105687
21,T,10,-0.11661285544842064
21,T,11,0.84095367920311026
21,T,12,0
21,T,13,0
21,T,14,0
21,T,15,1
21,p,0,0
21,p,1,0
21,p,2,0.1273
21,p,3,0
21,p,4,0
21,p,5,0.1273
21,p,6,0.11951840251634031
21,p,7,-0.089032447861582834
21,p,8,0.72087609005730391
21,p,9,0.48031856948895801
21,p,10,-0.56223041970162202
21,p,11,0.7385073248411973
21,p,12,0.4611271941879691
21,p,13,-0.54793425206495383
21,p,14,0.85170538447545463
21,p,15,0.37485079453523351
21,p,16,-0.57862013964700165
21,p,17,0.84095367920311026
21,z,0,0
21,z,1,0
21,z,2,1
21,z,3,-0.59739295879651422
21,z,4,-0.80194865969109652
21,z,5,-2.0510342851533115e-10
21,z,6,-0.59739295879651411
21,z,7,-0.80194865969109641
21,z,8,-2.0510342851533113e-10
21,z,9,-0.59739295879651411
21,z,10,-0.80194865969109641
21,z,11,-2.0510342851533113e-10
21,z,12,-0.16587186949860752
21,z,13,0.1235623823393963
21,z,14,0.97837562345944107
21,z,15,-0.93575270773032126
21,z,16,-0.33281873733240602
21,z,17,-0.11661285544842064
22,T,0,-0.57703893897440683
22,T,1,-0.81220136098769069
22,T,2,0.085761367275911382
22,T,3,0.64272454749076258
22,T,4,0.6853837512475236
22,T,5,-0.53867689795187024
22,T,6,-0.48997582913733906
22,T,7,0.64251598101154006
22,T,8,0.44415670256471806
22,T,9,-0.22395568495283472
22,T,10,0.86750716120625948
22,T,11,-0.53537728961655939
22,T,12,0
22,T,13,0
22,T,14,0
22,T,15,1
22,p,0,0
22,p,1,0
22,p,2,0.1273
22,p,3,0
22,p,4,0
22,p,5,0.1273
22,p,6,0.2920332838271707
22,p,7,0.45625323667431811
22,p,8,-0.1574692840903453
22,p,9,0.57735995687744779
22,p,10,0.59792417192713532
22,p,11,-0.66038277290492498
22,p,12,0.63481734942792356
22,p,13,0.68769175245800274
22,p,14,-0.61536144987977648
22,p,15,0.64272454749076258
22,p,16,0.64251598101154006
22,p,17,-0.53537728961655939
22,z,0,0
22,z,1,0
22,z,2,1
22,z,3,0.84224523928048134
22,z,4,-0.53909457139667494
22,z,5,-2.0510342851533115e-10
22,z,6,0.84224523928048134
22,z,7,-0.53909457139667494
22,z,8,-2.0510342851533115e-10
22,z,9,0.84224523928048134
22,z,10,-0.53909457139667494
22,z,11,-2.0510342851533115e-10
22,z,12,0.49660667718648044
22,z,13,0.77586500026678817
22,z,14,0.38912120160024621
22,z,15,0.085761367275911382
22,z,16,-0.48997582913733906
22,z,17,0.86750716120625948
23,T,0,0.72489864340841215
23,T,1,0.35940369510080894
23,T,2,0.5876656708814364
23,T,3,0.35666678438805133
23,T,4,-0.53055538578092354
23,T,5,-0.2528179639280419
23,T,6,0.80906987320881929
23,T,7,-0.4032045237175389
23,T,8,0.4393551404086441
23,T,9,-0.89828284023639471
23,T,10,0.0074161670245846602
23,T,11,-0.03195807330486948
23,T,12,0
23,T,13,0
23,T,14,0
23,T,15,1
23,p,0,0
23,p,1,0
23,p,2,0.1273
23,p,3,0
23,p,4,0
23,p,5,0.1273
23,p,6,0.40496506139830296
23,p,7,-0.34969037336816544
23,p,8,0.42439248024866216
23,p,9,0.29478185664113865
23,p,10,-0.47114989913421224
23,p,11,-0.14789345044606317
23,p,12,0.30248400953278293
23,p,13,-0.47780076602739202
23,p,14,-0.0326418439045362
23,p,15,0.35666678438805133
23,p,16,-0.4032045237175389
23,p,17,-0.03195807330486948
23,z,0,0
23,z,1,0
23,z,2,1
23,z,3,-0.65356400932871583
23,z,4,-0.7568712477761157
23,z,5,-2.0510342851533115e-10
23,z,6,-0.65356400932871583
23,z,7,-0.7568712477761157
23,z,8,-2.0510342851533115e-10
23,z,9,-0.65356400932871583
23,z,10,-0.7568712477761157
23,z,11,-2.0510342851533115e-10
23,z,12,0.066570033635646272
23,z,13,-0.057483724228001389
23,z,14,0.99612451634854771
23,z,15,0.5876656708814364
23,z,16,0.80906987320881929
23,z,17,0.0074161670245846602
24,T,0,-0.028452050090660784
24,T,1,-0.45483787485905652
24,T,2,-0.890119648384045
24,T,3,-0.2368884210577191
24,T,4,-0.70642341763592553
24,T,5,-0.62086882428775603
24,T,6,0.33983504534276388
24,T,7,-0.024832653818194821
24,T,8,-0.7072173893939665
24,T,9,0.63847036784899958
24,T,10,-0.30364313513983127
24,T,11,-0.29043567923441022
24,T,12,0
24,T,13,0
24,T,14,0
24,T,15,1
24,p,0,0
24,p,1,0
24,p,2,0.1273
24,p,3,0
24,p,4,0
24,p,5,0.1273
24,p,6,-0.22162369833186979
24,p,7,0.46641995435807904
24,p,8,-0.20114993912971238
24,p,9,-0.13479362751438217
24,p,10,-0.098310824976914235
24,p,11,-0.36831341347300661
24,p,12,-0.15481938947671015
24,p,13,-0.056165444998797644
24,p,14,-0.2624397821745178
24,p,15,-0.2368884210577191
24,p,16,-0.024832653818194821
24,p,17,-0.29043567923441022
24,z,0,0
24,z,1,0
24,z,2,1
24,z,3,-0.9032217942352897
24,z,4,-0.42917407938782132
24,z,5,-2.0510342851533115e-10
24,z,6,-0.9032217942352897
24,z,7,-0.42917407938782132
24,z,8,-2.0510342851533115e-10
24,z,9,-0.9032217942352897
24,z,10,-0.42917407938782132
24,z,11,-2.0510342851533115e-10
24,z,12,-0.17308350874959347
24,z,13,0.36426430404595156
24,z,14,0.91507027915720651
24,z,15,-0.890119648384045
24,z,16,0.33983504534276388
24,z,17,-0.30364313513983127
25,T,0,-0.76898553332264352
25,T,1,0.57928517108429145
25,T,2,0.27035151211401154
25,T,3,-0.94758199403909416
25,T,4,-0.28466443545485831
25,T,5,0.068366285002258637
25,T,6,-0.95618628428887043
25,T,7,-0.29519197167757244
25,T,8,-0.57238746381070926
25,T,9,-0.81225288034997645
25,T,10,0.11232920206033113
25,T,11,0.79439002926864688
25,T,12,0
25,T,13,0
25,T,14,0
25,T,15,1
25,p,0,0
25,p,1,0
25,p,2,0.1273
25,p,3,0
25,p,4,0
25,p,5,0.1273
25,p,6,-0.35480696238714654
25,p,7,-0.13982124015529213
25,p,8,0.60595022745533311
25,p,9,-0.89176925433062704
25,p,10,-0.17521415980041771
25,p,11,0.86055340840717842
25,p,12,-0.97250840345600598
25,p,13,-0.2070315962661386
25,p,14,0.7840332768386844
25,p,15,-0.94758199403909416
25,p,16,-0.29519197167757244
25,p,17,0.79439002926864688
25,z,0,0
25,z,1,0
25,z,2,1
25,z,3,-0.36663528852857857
25,z,4,0.9303647484753309
25,z,5,-2.0510342851533115e-10
25,z,6,-0.36663528852857852
25,z,7,0.93036474847533079
25,z,8,-2.0510342851533113e-10
25,z,9,-0.36663528852857852
25,z,10,0.93036474847533079
25,z,11,-2.0510342851533113e-10
25,z,12,-0.69783188526688789
25,z,13,-0.27499945087053501
25,z,14,-0.6613667378435093
25,z,15,0.27035151211401154
25,z,16,-0.95618628428887043
25,z,17,0.11232920206033113
26,T,0,-0.17228411644435929
26,T,1,-0.80537511962517405
26,T,2,0.56717642749828945
26,T,3,1.0026272316039657
26,T,4,0.93385869960609114
26,T,5,-0.3167363460635037
26,T,6,-0.16609038579147437
26,T,7,0.018326222615945159
26,T,8,0.31341045354456004
26,T,9,0.50104790566479418
26,T,10,0.80667520343563082
26,T,11,-0.27344507787781586
26,T,12,0
26,T,13,0
26,T,14,0
26,T,15,1
26,p,0,0
26,p,1,0
26,p,2,0.1273
26,p,3,0
26,p,4,0
26,p,5,0.1273
26,p,6,0.5707440915703742
26,p,7,0.12084429968671156
26,p,8,-0.057610349009287465
26,p,9,1.045445358800742
26,p,10,0.053777885121292321
26,p,11,-0.4105476584683786
26,p,12,0.95033356498862342
26,p,13,0.033639756185919092
26,p,14,-0.34782053163458104
26,p,15,1.0026272316039657
26,p,16,0.018326222615945159
26,p,17,-0.27344507787781586
26,z,0,0
26,z,1,0
26,z,2,1
26,z,3,0.20713901738453638
26,z,4,-0.97831151862633647
26,z,5,-2.0510342851533115e-10
26,z,6,0.20713901738453638
26,z,7,-0.97831151862633647
26,z,8,-2.0510342851533115e-10
26,z,9,0.20713901738453638
26,z,10,-0.97831151862633647
26,z,11,-2.0510342851533115e-10
26,z,12,-0.82205526198892442
26,z,13,-0.17405470125646696
26,z,14,0.54215321377525982
26,z,15,0.56717642749828956
26,z,16,-0.16609038579147439
26,z,17,0.80667520343563093
27,T,0,-0.59755931899710668
27,T,1,0.48754273996282116
27,T,2,-0.63657280572551878
27,T,3,0.5669354417401864
27,T,4,-0.5683042420097032
27,T,5,-0.81758006601811894
27,T,6,-0.092699105516638958
27,T,7,0.20514573767759539
27,T,8,-0.56564401242609375
27,T,9,0.30637381147766735
27,T,10,0.76562519475730162
27,T,11,0.59008509005945875
27,T,12,0
27,T,13,0
27,T,14,0
27,T,15,1
27,p,0,0
27,p,1,0
27,p,2,0.1273
27,p,3,0
27,p,4,0
27,p,5,0.1273
27,p,6,0.058987495956956119
27,p,7,0.0046430365120651738
27,p,8,0.73643292271283101
27,p,9,0.5372380443917989
27,p,10,0.20673526908411913
27,p,11,0.44516142747717458
27,p,12,0.62562745442807921
27,p,13,0.21369259520622952
27,p,14,0.51949444710283554
27,p,15,0.5669354417401864
27,p,16,0.20514573767759539
27,p,17,0.59008509005945875
27,z,0,0
27,z,1,0
27,z,2,1
27,z,3,-0.078469505711160265
27,z,4,0.99691651439498497
27,z,5,-2.0510342851533115e-10
27,z,6,-0.078469505711160265
27,z,7,0.99691651439498497
27,z,8,-2.0510342851533115e-10
27,z,9,-0.078469505711160265
27,z,10,0.99691651439498497
27,z,11,-2.0510342851533115e-10
27,z,12,0.76395341431530128
27,z,13,0.060132464322475376
27,z,14,0.64246343669542783
27,z,15,-0.63657280572551889
27,z,16,-0.092699105516638972
27,z,17,0.76562519475730173
28,T,0,0.43362426131660492
28,T,1,-0.89434700858047456
28,T,2,-0.11006102053309061
28,T,3,-0.018140963283313074
28,T,4,-0.90093974105551367
28,T,5,-0.43256235257775072
28,T,6,-0.03460338306041362
28,T,7,0.16583543106911605
28,T,8,-0.016660821842056604
28,T,9,0.11416321375801561
28,T,10,-0.99332229293416585
28,T,11,-0.72760553749541157
28,T,12,0
28,T,13,0
28,T,14,0
28,T,15,1
28,p,0,0
28,p,1,0
28,p,2,0.1273
28,p,3,0
28,p,4,0
28,p,5,0.1273
28,p,6,-0.47188568252455204
28,p,7,-0.14471720087122089
28,p,8,-0.23453536919479887
28,p,9,-0.11786982270317076
28,p,10,0.13532910550494995
28,p,11,-0.62267294629986614
28,p,12,-0.0079933371901621253
28,p,13,0.16902586298728617
28,p,14,-0.6360212220868815
28,p,15,-0.018140963283313074
28,p,16,0.16583543106911605
28,p,17,-0.72760553749541157
28,z,0,0
28,z,1,0
28,z,2,1
28,z,3,-0.29320031183982909
28,z,4,0.95605103270538172
28,z,5,-2.0510342851533115e-10
28,z,6,-0.29320031183982909
28,z,7,0.95605103270538172
28,z,8,-2.0510342851533115e-10
28,z,9,-0.29320031183982909
28,z,10,0.95605103270538172
28,z,11,-2.0510342851533115e-10
28,z,12,0.94966711765781009
28,z,13,0.29124250200809182
28,z,14,-0.11536971293876741
28,z,15,-0.11006102053309061
28,z,16,-0.03460338306041362
28,z,17,-0.99332229293416585
29,T,0,0.90463609016121993
29,T,1,-0.27453232262112387
29,T,2,0.32598396925933731
29,T,3,0.73725045954619883
29,T,4,-0.14205467699405752
29,T,5,0.52691361536924819
29,T,6,0.83796331105999011
29,T,7,0.22784885505408128
29,T,8,-0.40181340585144171
29,T,9,-0.80435940087423552
29,T,10,0.43766647244597745
29,T,11,0.93169807557659456
29,T,12,0
29,T,13,0
29,T,14,0
29,T,15,1
29,p,0,0
29,p,1,0
29,p,2,0.1273
29,p,3,0
29,p,4,0
29,p,5,0.1273
29,p,6,0.58938871396516868
29,p,7,-0.011152555346490615
29,p,8,0.29174015434111
29,p,9,0.80158591378517108
29,p,10,0.14880254518522856
29,p,11,0.82446020810615983
29,p,12,0.7071947375804879
29,p,13,0.15058863777435019
29,p,14,0.8913452268170754
29,p,15,0.73725045954619883
29,p,16,0.22784885505408128
29,p,17,0.93169807557659456
29,z,0,0
29,z,1,0
29,z,2,1
29,z,3,0.018918854499661443
29,z,4,0.99982102245572968
29,z,5,-2.0510342851533115e-10
29,z,6,0.018918854499661443
29,z,7,0.99982102245572968
29,z,8,-2.0510342851533115e-10
29,z,9,0.018918854499661443
29,z,10,0.99982102245572968
29,z,11,-2.0510342851533115e-10
29,z,12,-0.81582693348905144
29,z,13,0.015437273890420298
29,z,14,0.578090049359685
29,z,15,0.32598396925933731
29,z,16,0.83796331105999011
29,z,17,0.43766647244597745
30,T,0,-0.51923340762433312
30,T,1,-0.78523144020113989
30,T,2,-0.33735478909668198
30,T,3,-0.34286853155095609
30,T,4,-0.44892842813835138
30,T,5,0.58648964324666009
30,T,6,-0.67416108221524806
30,T,7,0.065633085588328241
30,T,8,0.72722756742030348
30,T,9,-0.19859880081221307
30,T,10,-0.65703773217365435
30,T,11,1.2935442951344194
30,T,12,0
30,T,13,0
30,T,14,0
30,T,15,1
30,p,0,0
30,p,1,0
30,p,2,0.1273
30,p,3,0
30,p,4,0
30,p,5,0.1273
30,p,6,-0.060978489972189576
30,p,7,-0.0072996186081041607
30,p,8,0.73621078109102955
30,p,9,-0.21464299319562741
30,p,10,0.13941695814802882
30,p,11,1.2923271430469208
30,p,12,-0.31176441999624199
30,p,13,0.12779073736857413
30,p,14,1.3541231740408304
30,p,15,-0.34286853155095609
30,p,16,0.065633085588328241
30,p,17,1.2935442951344194
30,z,0,0
30,z,1,0
30,z,2,1
30,z,3,-0.11885949216835839
30,z,4,0.99291108419710972
30,z,5,-2.0510342851533115e-10
30,z,6,-0.11885949216835839
30,z,7,0.99291108419710972
30,z,8,-2.0510342851533115e-10
30,z,9,-0.11885949216835839
30,z,10,0.99291108419710972
30,z,11,-2.0510342851533115e-10
30,z,12,-0.83942460501827643
30,z,13,-0.100485918577828
30,z,14,0.53410571299835452
30,z,15,-0.33735478909668198
30,z,16,-0.67416108221524806
30,z,17,-0.65703773217365435
31,T,0,-0.98729861186204804
31,T,1,-0.019519111733524681
31,T,2,0.15767198639075733
31,T,3,-0.51270415833054317
31,T,4,0.11374332136333848
31,T,5,0.60604588341804666
31,T,6,0.78725525977110866
31,T,7,0.49748335208982031
31,T,8,-0.11092298166074212
31,T,9,0.79519016057115144
31,T,10,-0.59612809082471274
31,T,11,-0.42722383403544639
31,T,12,0
31,T,13,0
31,T,14,0
31,T,15,1
31,p,0,0
31,p,1,0
31,p,2,0.1273
31,p,3,0
31,p,4,0
31,p,5,0.1273
31,p,6,0.018516315256913628
31,p,7,-0.0085769434238022451
31,p,8,-0.4843596946920824
31,p,9,-0.42710985706279381
31,p,10,0.378516426821703
31,p,11,-0.40702937245906246
31,p,12,-0.52724151547577103
31,p,13,0.42489841713892407
31,p,14,-0.37226082406140787
31,p,15,-0.51270415833054317
31,p,16,0.49748335208982031
31,p,17,-0.42722383403544639
31,z,0,0
31,z,1,0
31,z,2,1
31,z,3,0.42030818783214247
31,z,4,0.90738141221939328
31,z,5,-2.0510342851533115e-10
31,z,6,0.42030818783214247
31,z,7,0.90738141221939328
31,z,8,-2.0510342851533115e-10
31,z,9,0.42030818783214247
31,z,10,0.90738141221939328
31,z,11,-2.0510342851533115e-10
31,z,12,-0.86544216432996779
31,z,13,0.4008815066311241
31,z,14,0.30050603628050654
31,z,15,0.15767198639075733
31,z,16,0.78725525977110866
31,z,17,-0.59612809082471274
32,T,0,0.086066760917337892
32,T,1,0.16250970531480258
32,T,2,0.98294613705110701
32,T,3,0.26944432973972693
32,T,4,0.70492642975586473
32,T,5,0.68726396009207469
32,T,6,-0.17534816163909131
32,T,7,-0.4111799471502009
32,T,8,-0.70403923278241221
32,T,9,0.70799635933884231
32,T,10,-0.05540680342789403
32,T,11,-0.42694393648003609
32,T,12,0
32,T,13,0
32,T,14,0
32,T,15,1
32,p,0,0
32,p,1,0
32,p,2,0.1273
32,p,3,0
32,p,4,0
32,p,5,0.1273
32,p,6,-0.0043994285561063974
32,p,7,0.11772909362240296
32,p,8,-0.47325349931811
32,p,9,0.17990952612832478
32,p,10,-0.42425707877896451
32,p,11,-0.309897631257463
32,p,12,0.17881669590361485
32,p,13,-0.39501284664707664
32,p,14,-0.42183542920398426
32,p,15,0.26944432973972693
32,p,16,-0.4111799471502009
32,p,17,-0.42694393648003609
32,z,0,0
32,z,1,0
32,z,2,1
32,z,3,0.9993025061921943
32,z,4,0.03734301966900095
32,z,5,-2.0510342851533115e-10
32,z,6,0.9993025061921943
32,z,7,0.03734301966900095
32,z,8,-2.0510342851533115e-10
32,z,9,0.9993025061921943
32,z,10,0.03734301966900095
32,z,11,-2.0510342851533115e-10
32,z,12,-0.0094453779145197009
32,z,13,0.25275913683567741
32,z,14,-0.96748312831911198
32,z,15,0.98294613705110701
32,z,16,-0.17534816163909131
32,z,17,-0.05540680342789403
33,T,0,0.29131697879867369
33,T,1,0.70507699654003075
33,T,2,0.64652984990153572
33,T,3,-0.090805371862821643
33,T,4,0.90265239767702066
33,T,5,0.021205278932482217
33,T,6,-0.42984763011248661
33,T,7,-0.16526000117872586
33,T,8,-0.31678552181490011
33,T,9,0.70881363213152493
33,T,10,-0.6302619836805774
33,T,11,0.0719323822312673
33,T,12,0
33,T,13,0
33,T,14,0
33,T,15,1
33,p,0,0
33,p,1,0
33,p,2,0.1273
33,p,3,0
33,p,4,0
33,p,5,0.1273
33,p,6,-0.045225585802336404
33,p,7,0.38824360966176441
33,p,8,-0.34361989334242293
33,p,9,-0.16088875916690981
33,p,10,-0.035718646480567717
33,p,11,0.057979381028112009
33,p,12,-0.15041542402374325
33,p,13,-0.12562804968235458
33,p,14,0.13004253712661651
33,p,15,-0.090805371862821643
33,p,16,-0.16526000117872586
33,p,17,0.0719323822312673
33,z,0,0
33,z,1,0
33,z,2,1
33,z,3,-0.99328358997475807
33,z,4,-0.11570527164678662
33,z,5,-2.0510342851533115e-10
33,z,6,-0.99328358997475807
33,z,7,-0.11570527164678662
33,z,8,-2.0510342851533115e-10
33,z,9,-0.99328358997475796
33,z,10,-0.11570527164678661
33,z,11,-2.0510342851533113e-10
33,z,12,0.090521479197636714
33,z,13,-0.7770907796178641
33,z,14,0.62284491009943388
33,z,15,0.64652984990153572
33,z,16,-0.42984763011248661
33,z,17,-0.6302619836805774
34,T,0,0.58385138930883007
34,T,1,-0.44816780611522516
34,T,2,-0.6769513813886594
34,T,3,0.087419925437321494
34,T,4,0.57215164892493953
34,T,5,-0.36443192095013477
34,T,6,0.73473251297670683
34,T,7,0.28834753898684751
34,T,8,-0.57598615073161363
34,T,9,-0.81629344757535593
34,T,10,0.043645865908676786
34,T,11,-0.22264813125529609
34,T,12,0
34,T,13,0
34,T,14,0
34,T,15,1
34,p,0,0
34,p,1,0
34,p,2,0.1273
34,p,3,0
34,p,4,0
34,p,5,0.1273
34,p,6,-0.2411143560218818
34,p,7,-0.077792947046178854
34,p,8,-0.42979615391781656
34,p,9,0.16125250494225468
34,p,10,0.22428898690811522
34,p,11,-0.11159597186679904
34,p,12,0.14983484280135589
34,p,13,0.22060520129039515
34,p,14,-0.22667228009207607
34,p,15,0.087419925437321494
34,p,16,0.28834753898684751
34,p,17,-0.22264813125529609
34,z,0,0
34,z,1,0
34,z,2,1
34,z,3,-0.30705326771569091
34,z,4,0.95169232989717645
34,z,5,-2.0510342851533115e-10
34,z,6,-0.30705326771569086
34,z,7,0.95169232989717634
34,z,8,-2.0510342851533113e-10
34,z,9,-0.3070532677156908
34,z,10,0.95169232989717623
34,z,11,-2.051034285153311e-10
34,z,12,-0.098683337432141624
34,z,13,-0.031839115105618529
34,z,14,-0.99460940557715671
34,z,15,-0.67695138138865951
34,z,16,0.73473251297670694
34,z,17,0.043645865908676792
35,T,0,-0.87728550313350284
35,T,1,0.4221306131276184
35,T,2,0.22842042695936229
35,T,3,-0.080938473175035594
35,T,4,0.4343451784078971
35,T,5,0.495714466027186
35,T,6,0.75207142889834189
35,T,7,-0.10001635513247732
35,T,8,0.2042410634167591
35,T,9,0.75899467299308665
35,T,10,-0.61823351120956616
35,T,11,0.022889165549477911
35,T,12,0
35,T,13,0
35,T,14,0
35,T,15,1
35,p,0,0
35,p,1,0
35,p,2,0.1273
35,p,3,0
35,p,4,0
35,p,5,0.1273
35,p,6,0.21531746718073233
35,p,7,-0.46256798932988435
35,p,8,0.4652544992660731
35,p,9,-0.13745170802070603
35,p,10,-0.093193694401995764
35,p,11,0.15944331445553989
35,p,12,-0.10199883654068881
35,p,13,-0.16935734087690443
35,p,14,0.079890295282999915
35,p,15,-0.080938473175035594
35,p,16,-0.10001635513247732
35,p,17,0.022889165549477911
35,z,0,0
35,z,1,0
35,z,2,1
35,z,3,-0.90659398899986743
35,z,4,-0.42200395627210441
35,z,5,-2.0510342851533115e-10
35,z,6,-0.90659398899986743
35,z,7,-0.42200395627210441
35,z,8,-2.0510342851533115e-10
35,z,9,-0.90659398899986732
35,z,10,-0.42200395627210435
35,z,11,-2.0510342851533113e-10
35,z,12,0.30642066966307019
35,z,13,-0.65828562208218389
35,z,14,-0.68758011385082085
35,z,15,0.22842042695936229
35,z,16,0.75207142889834189
35,z,17,-0.61823351120956616
36,T,0,0.70985258311003019
36,T,1,0.19661082191127524
36,T,2,0.67635308453454279
36,T,3,-0.052825603066833593
36,T,4,-0.70434993902208165
36,T,5,0.19908489490373724
36,T,6,0.68136360925775741
36,T,7,-0.24130578479257242
36,T,8,-0.00068822351577729909
36,T,9,-0.96005697191809447
36,T,10,0.27980374732989483
36,T,11,0.19176842373970321
36,T,12,0
36,T,13,0
36,T,14,0
36,T,15,1
36,p,0,0
36,p,1,0
36,p,2,0.1273
36,p,3,0
36,p,4,0
36,p,5,0.1273
36,p,6,-0.040169162755700087
36,p,7,-0.032509874581874695
36,p,8,-0.48251435406046062
36,p,9,-0.089883345092861999
36,p,10,-0.28364997913367851
36,p,11,0.054943634475626224
36,p,12,-0.11518535746091843
36,p,13,-0.30412750956613765
36,p,14,0.16597051823588688
36,p,15,-0.052825603066833593
36,p,16,-0.24130578479257242
36,p,17,0.19176842373970321
36,z,0,0
36,z,1,0
36,z,2,1
36,z,3,0.62910448107857664
36,z,4,-0.77732075225537034
36,z,5,-2.0510342851533115e-10
36,z,6,0.62910448107857664
36,z,7,-0.77732075225537034
36,z,8,-2.0510342851533115e-10
36,z,9,0.62910448107857664
36,z,10,-0.77732075225537034
36,z,11,-2.0510342851533115e-10
36,z,12,-0.21868636446029752
36,z,13,-0.17698816276974205
36,z,14,0.95961005842921909
36,z,15,0.67635308453454279
36,z,16,0.68136360925775741
36,z,17,0.27980374732989483
37,T,0,-0.9214921171118664
37,T,1,0.36480590412198194
37,T,2,-0.13330015160694134
37,T,3,-0.51913068672416973
37,T,4,-0.29821678412134794
37,T,5,-0.88444181242918218
37,T,6,-0.35892816843388686
37,T,7,-0.40759187645276029
37,T,8,-0.24883534268469901
37,T,9,-0.29099713528611693
37,T,10,0.92379740175336156
37,T,11,0.47105935147090011
37,T,12,0
37,T,13,0
37,T,14,0
37,T,15,1
37,p,0,0
37,p,1,0
37,p,2,0.1273
37,p,3,0
37,p,4,0
37,p,5,0.1273
37,p,6,-0.32382215304535328
37,p,7,-0.4076698676489246
37,p,8,-0.19439627322706124
37,p,9,-0.57379458419987051
37,p,10,-0.4587894062544613
37,p,11,0.34347408096292131
37,p,12,-0.50684041274600977
37,p,13,-0.37449869932315594
37,p,14,0.38588523102924016
37,p,15,-0.51913068672416973
37,p,16,-0.40759187645276029
37,p,17,0.47105935147090011
37,z,0,0
37,z,1,0
37,z,2,1
37,z,3,-0.78303197014698234
37,z,4,0.62198145770411462
37,z,5,-2.0510342851533115e-10
37,z,6,-0.78303197014698234
37,z,7,0.62198145770411462
37,z,8,-2.0510342851533115e-10
37,z,9,-0.78303197014698234
37,z,10,0.62198145770411462
37,z,11,-2.0510342851533115e-10
37,z,12,0.57868773944564145
37,z,13,0.72852814979520608
37,z,14,0.36656136617388801
37,z,15,-0.13330015160694134
37,z,16,-0.35892816843388686
37,z,17,0.92379740175336156
38,T,0,-0.33715293345171138
38,T,1,-0.43446012969258602
38,T,2,-0.8352079352906121
38,T,3,-0.48863095641880377
38,T,4,-0.67607979279187191
38,T,5,-0.50564692819262025
38,T,6,0.53594523767626334
38,T,7,-0.32367330112739917
38,T,8,-0.65516716435075195
38,T,9,0.74536271688143085
38,T,10,-0.12324936932790458
38,T,11,0.61084421059923388
38,T,12,0
38,T,13,0
38,T,14,0
38,T,15,1
38,p,0,0
38,p,1,0
38,p,2,0.1273
38,p,3,0
38,p,4,0
38,p,5,0.1273
38,p,6,-0.55348685783640295
38,p,7,-0.25838837513660934
38,p,8,0.16513841694162568
38,p,9,-0.43536711154305896
38,p,10,-0.38417125859324541
