target_id,target_x,target_y,target_z,target_radius_from_base,target_height_z,orientation_angle,cuda_success,curobo_success,cuda_pos_err,curobo_pos_err,is_curobo_only_fail,is_cuda_only_fail,is_both_fail,radius_bin,z_bin,orientation_angle_bin,curobo_failure_rate,cuda_failure_rate,mean_curobo_pos_err,mean_cuda_pos_err,bin_count
268,0.125770701411685,0.25244438904074495,0.28903564916078683,0.2820397824629395,0.28903564916078683,113.0703876274079,1,1,1.20958013117,0.00010573737730599424,0,0,0,0,2,3,,,,,
269,0.18778347875415669,-0.2886758245994008,-0.2070745004916166,0.3443782318921404,-0.2070745004916166,100.40041953994798,1,1,0.0232276012283,0.00011172410063169047,0,0,0,0,0,3,,,,,
270,-1.1512077530598568,0.18584235567790805,-0.11596153260403984,1.1661117750323244,-0.11596153260403984,118.59728989524412,1,1,4.2922994441,3.008575104196149e-05,0,0,0,3,1,3,,,,,
271,0.06698956697629556,0.16755865743508278,-0.25362258822480116,0.18045361111687128,-0.25362258822480116,149.227546466727,1,1,0.471655213334,6.718802508410773e-05,0,0,0,0,0,4,,,,,
272,0.22553081231354197,-0.14682923192772318,0.003812929926335952,0.2691151624329094,0.003812929926335952,163.3795802478431,1,1,0.0752052353108,3.743922513456859e-05,0,0,0,0,1,5,,,,,
273,0.3089835462196953,-0.3241568919462017,-0.2727456711301166,0.44782644230853547,-0.2727456711301166,127.06258906491986,1,1,0.616011043861,0.00016011351066250496,0,0,0,1,0,4,,,,,
274,-0.26340923786765613,-0.9252572733073946,-0.5378309142326156,0.962021542587407,-0.5378309142326156,91.14700647177266,1,0,1.16459273023,100.97472040823085,1,0,0,2,-1,3,,,,,
275,0.750814543351942,0.9798848332556167,0.2991042921624767,1.2344621358928645,0.2991042921624767,90.28407305526069,1,0,0.0334247739571,117.29315721032741,1,0,0,3,2,3,,,,,
276,-0.19697651590570928,-0.08263524278923366,-0.679079539755038,0.21360789116787735,-0.679079539755038,161.37550324061456,1,1,0.0415460577043,0.0001446557837368664,0,0,0,0,-1,5,,,,,
277,0.3553508208691606,-0.4120117219425908,1.0066975798735336,0.5440844281088046,1.0066975798735336,76.87657827957746,1,1,0.0329934375525,5.409159811609346e-05,0,0,0,1,4,2,,,,,
278,0.0784553834517207,-0.289739876756551,0.3699865672554099,0.30017402181977354,0.3699865672554099,84.23137147604498,1,1,0.391325785405,7.046847801699945e-05,0,0,0,0,2,2,,,,,
279,-0.0323798227874035,0.36397066143788503,-1.1127479391526536,0.36540812157268093,-1.1127479391526536,178.05935239042236,0,1,120.130557388,0.000154992961086517,0,1,0,1,-3,5,,,,,
280,0.28163495283463913,-0.4197761463296882,0.27539401867004504,0.505500009580191,0.27539401867004504,137.00181924061079,1,1,0.0578267101273,0.00016376055288223198,0,0,0,1,2,4,,,,,
281,0.17723041821223046,-0.08232378188694156,-0.08301770986853432,0.19541705709546142,-0.08301770986853432,77.08137183061092,1,1,0.0268125450159,0.00010638783598707709,0,0,0,0,1,2,,,,,
282,-0.8464337777166702,-0.5074629512667026,-0.4229883634036553,0.9868985697466711,-0.4229883634036553,158.06662317105722,1,0,0.536108497865,75.12438056738203,1,0,0,2,0,5,,,,,
283,-0.33162899376898225,-0.21197494560004154,0.8893707498488342,0.393587559598075,0.8893707498488342,138.38889779916667,1,1,0.266987980014,7.503180273138045e-05,0,0,0,1,4,4,,,,,
284,0.0031232749265619267,-0.1521973620331985,-0.23524969955782982,0.15222940535958018,-0.23524969955782982,144.5735621034394,1,1,0.00457013392877,8.101088134989484e-05,0,0,0,0,0,4,,,,,
285,1.0095546376590305,-0.04812154701978237,0.25421059008268143,1.0107008705380802,0.25421059008268143,175.2372371896983,1,1,0.11361897161,7.941499056230179e-05,0,0,0,2,2,5,,,,,
286,-0.627621426455215,0.48769794128441585,-0.9261974679117325,0.7948320180256557,-0.9261974679117325,139.90736404474836,0,1,40.347939491,0.0003498381801565748,0,1,0,2,-2,4,,,,,
287,-0.4410971025255817,0.05734817570842092,0.36458553614254924,0.4448094728235309,0.36458553614254924,175.75365176915463,1,1,0.0819097094982,0.10508888389205671,0,0,0,1,2,5,,,,,
288,0.6030689055527755,1.0567859626330025,-0.16552545326502047,1.2167533339435666,-0.16552545326502047,48.03722792258266,1,1,0.495556722511,0.00028814107771088054,0,0,0,3,1,1,,,,,
289,0.04304294517015625,-0.24426102361816399,1.1850313401353911,0.24802448021901857,1.1850313401353911,113.61231741964667,1,1,0.115565919448,0.5510642326898251,0,0,0,0,4,3,,,,,
290,0.590485030137976,0.0012082283585249098,-0.039374706126030744,0.5904862662524953,-0.039374706126030744,113.98579124687691,1,1,0.733827567431,3.750536280438021e-05,0,0,0,1,1,3,,,,,
291,0.15662186480955692,-0.22029575724229755,0.06061242701864942,0.2702972977951878,0.06061242701864942,175.1725129532394,1,1,0.0667781447349,0.00010101573657940723,0,0,0,0,1,5,,,,,
292,0.07018345776921794,-0.7169534155417865,-0.5218081608525736,0.7203803979853125,-0.5218081608525736,102.3056352064859,1,1,0.0772299149613,3.601061522563812e-05,0,0,0,2,-1,3,,,,,
293,0.5775690282367402,0.5252822039262505,-0.36349664793957787,0.7807095337831808,-0.36349664793957787,173.49805202022574,1,1,0.0564583027399,9.758691962374549e-05,0,0,0,2,0,5,,,,,
294,0.29386214643633396,-1.0646222803176095,0.8090206018059223,1.1044344982192633,0.8090206018059223,158.1794919269968,1,0,0.292797945592,185.87719096445218,1,0,0,3,4,5,,,,,
295,-0.28622301564418323,-0.7789414429273698,0.8842729600556195,0.8298634744307181,0.8842729600556195,108.91863543684111,1,1,0.290024783184,0.04141776520509461,0,0,0,2,4,3,,,,,
296,0.12962801139749353,0.37673645217985186,0.48453540612581647,0.3984140757301761,0.48453540612581647,109.10157540287983,1,1,0.156684791938,3.1644460744950016e-05,0,0,0,1,3,3,,,,,
297,0.08195835542409059,0.2297326808640247,-0.07425179873094115,0.24391448641028557,-0.07425179873094115,93.60342040726816,1,1,0.0708570908667,5.6052631220498415e-05,0,0,0,0,1,3,,,,,
298,0.10772404212799544,-0.28729552856502133,0.03932945579693609,0.3068276225926361,0.03932945579693609,134.12570610505105,1,1,0.0631821345099,0.0008919662970833018,0,0,0,0,1,4,,,,,
299,-0.1729447492927788,0.456554121186165,0.06730518465141686,0.48821260930051114,0.06730518465141686,173.40786844796602,1,1,0.0291440400204,0.00019588281142143753,0,0,0,1,1,5,,,,,
300,-0.27246443821170224,-0.8235634127447794,-0.007073503091549457,0.867463869508031,-0.007073503091549457,170.9977405140142,1,1,0.087057853304,0.00019589718568989713,0,0,0,2,1,5,,,,,
301,0.5498905646278672,0.1926372708278377,1.1268696649037055,0.5826566323133654,1.1268696649037055,131.39435151023048,1,1,0.0697819921536,1.062217167065183,0,0,0,1,4,4,,,,,
302,-0.7191461564924579,-0.2962617550098123,-0.7488736550745518,0.777780317235766,-0.7488736550745518,101.24925129269717,1,0,0.0560917083849,28.459850883780405,1,0,0,2,-1,3,,,,,
303,-0.027546421922593683,0.47663305914928694,-0.9107380001605021,0.4774284013700329,-0.9107380001605021,105.73620678790492,1,1,0.700869068094,6.512601909296542e-05,0,0,0,1,-2,3,,,,,
304,-0.12175916226260361,-0.5257551131050052,-0.4554302947074965,0.5396700219124163,-0.4554302947074965,85.07827423358283,1,1,0.351305928484,5.821093467009368e-05,0,0,0,1,0,2,,,,,
305,-0.2803655164560729,-0.1072411759879909,-0.62969958762879,0.3001757695833688,-0.62969958762879,50.701409162320886,1,0,0.578681485964,67.1862563994664,1,0,0,0,-1,1,,,,,
306,-0.20774658872123472,-0.14232908854441517,0.30078406264640345,0.2518257623262438,0.30078406264640345,134.4619700511673,1,1,0.278665132553,0.005796117617174951,0,0,0,0,2,4,,,,,
307,-0.9319672467929412,0.38214714841005815,-0.41357136361721264,1.007273246012597,-0.41357136361721264,134.7012258221664,1,1,0.739590268362,0.0001624951183126375,0,0,0,2,0,4,,,,,
308,-0.9129825239815746,-0.493475585991997,0.001428610940504206,1.0378127206128818,0.001428610940504206,138.55071134044024,1,1,1.52076923131,4.1713168743336245e-05,0,0,0,2,1,4,,,,,
309,-0.3677263134028084,0.15373160106454034,-0.5660273456618897,0.3985674933241389,-0.5660273456618897,172.25813463299212,1,1,1.06407297524,7.648165340777227e-05,0,0,0,1,-1,5,,,,,
310,-0.31499150666680487,0.27551173104778065,0.9084749585171833,0.41848101894490797,0.9084749585171833,136.39732195398238,1,1,0.0800455805288,0.00012682447900870026,0,0,0,1,4,4,,,,,
311,0.14813547389113607,0.22584920609269563,1.1507600623694252,0.2700962467670596,1.1507600623694252,148.4947743181486,1,1,0.926822025841,7.395627858702927e-05,0,0,0,0,4,4,,,,,
312,-0.26741438821533825,-0.31371901962274584,-1.0039246187219826,0.4122257613221673,-1.0039246187219826,113.52457284466374,1,0,1.6863128046,65.45340817084245,1,0,0,1,-2,3,,,,,
313,-0.3408444364658157,0.9543393940943394,0.7564229383558827,1.0133797950374037,0.7564229383558827,174.55314357546666,1,0,0.213664024383,134.4110461306724,1,0,0,2,4,5,,,,,
314,0.07759521046034862,-0.553214070533352,0.6312642415408375,0.5586294160912638,0.6312642415408375,149.74201435798085,1,1,0.556096175346,5.473451839676596e-05,0,0,0,1,3,4,,,,,
315,0.11494279425618226,-0.6509870582655802,1.0191494508622423,0.6610567267494469,1.0191494508622423,162.15689303262423,1,0,0.364852611235,51.3201906539384,1,0,0,1,4,5,,,,,
316,0.13439761323682953,0.2818620922476151,-1.151562329817635,0.3122642430537949,-1.151562329817635,155.52184583899532,0,0,153.55702271,46.86395720896573,0,0,1,0,-3,5,,,,,
317,-1.0196364583815731,-0.46017677695249704,0.800053496903319,1.1186693762266426,0.800053496903319,146.64243898425372,1,0,0.209646368407,230.21268788873527,1,0,0,3,4,4,,,,,
318,-0.43273674577533616,-0.8667973681820348,-0.46697430361290737,0.9688130720791962,-0.46697430361290737,62.408786762417,1,1,0.0231235676525,0.00018868525264343125,0,0,0,2,0,2,,,,,
319,0.79900248579217,0.2719954059582474,-0.1570705948979043,0.8440299006341296,-0.1570705948979043,115.20928632018655,1,1,0.758351902457,0.0001581078635435217,0,0,0,2,1,3,,,,,
320,-0.01965869731349488,0.19660442513156628,0.03963509033267501,0.1975848282671958,0.03963509033267501,152.02436599010014,1,0,0.163303255886,51.11730847053268,1,0,0,0,1,5,,,,,
321,0.33742796282863297,0.24348006371517458,-0.49718893702757166,0.41610115540025455,-0.49718893702757166,174.12699779104312,1,1,0.0842000624638,8.104553627773846e-05,0,0,0,1,0,5,,,,,
322,0.5746539327660415,0.8934125719756865,-0.0885954146898367,1.0622679352252375,-0.0885954146898367,97.42821043963973,1,1,0.147759731182,7.939260428039292e-05,0,0,0,3,1,3,,,,,
323,-1.0714290265349238,-0.2778854539904093,0.34958695386811117,1.1068787126153572,0.34958695386811117,83.31476067978396,1,0,1.56928931533,49.08467218038347,1,0,0,3,2,2,,,,,
324,-0.579685885291684,-0.5865398141539562,-0.09944093565119724,0.8246603417129751,-0.09944093565119724,136.81890205186622,1,1,0.276050095445,0.00010009190877951508,0,0,0,2,1,4,,,,,
325,0.774091245931014,-0.29781007816614213,0.7806521787792501,0.8294022544485596,0.7806521787792501,113.35682456265612,1,1,0.372416603851,8.137257887379445e-05,0,0,0,2,4,3,,,,,
326,0.030911789809062534,0.4663087566111592,-0.44077425168397605,0.46733221078954634,-0.44077425168397605,57.430453359996136,1,1,0.017933862608,7.103428587983101e-05,0,0,0,1,0,1,,,,,
327,0.3175785865876727,0.4358221355762576,0.4811864409729175,0.5392560546876352,0.4811864409729175,164.16466986869202,1,1,0.0258783267825,4.192522273049578e-05,0,0,0,1,3,5,,,,,
328,-0.31133889766450806,0.6088468129790118,0.6561582882172786,0.683832107226365,0.6561582882172786,134.11337451132147,1,1,0.0147772706662,0.0001062075748963353,0,0,0,1,3,4,,,,,
329,0.198147241557406,-0.30137531869134565,-0.8281257682708805,0.36067909844225676,-0.8281257682708805,158.64758525629645,1,0,0.279451810838,16.51125602758728,1,0,0,1,-2,5,,,,,
330,-0.5358784537814446,0.2360840116844827,0.12546689821676343,0.5855778153245141,0.12546689821676343,95.46794620928226,1,1,0.547888827208,6.883985124905978e-05,0,0,0,1,2,3,,,,,
331,-0.4131427422729894,-0.8074905972691233,0.5901000022087872,0.9070435437016744,0.5901000022087872,130.69186805424934,1,1,0.0602446272503,0.0005051163047048067,0,0,0,2,3,4,,,,,
332,-0.022045281804936867,0.08058370291866349,1.0770262501036714,0.08354476420424259,1.0770262501036714,141.10751318081145,1,1,4.7805788751,0.19765177289822994,0,0,0,0,4,4,,,,,
333,-1.2752789328065919,0.03297056105777654,-0.06643488565290617,1.2757050655840418,-0.06643488565290617,66.87752156901028,1,1,0.0293942128502,0.6971430439822892,0,0,0,3,1,2,,,,,
334,0.042860102458207046,-0.2436764646753547,0.05378399116320106,0.2474170726110213,0.05378399116320106,178.361037353894,1,0,1.1454227972,46.404328609738236,1,0,0,0,1,5,,,,,
335,0.1576245976897302,0.01716486531457473,0.07103866045764505,0.15855644546380568,0.07103866045764505,87.8419957418037,1,1,2.10253105006,3.0270589292306385,0,0,0,0,1,2,,,,,
336,-0.12596460257278863,-0.6873254523750236,-0.5949485537002135,0.6987727517468404,-0.5949485537002135,74.16745573469359,1,1,0.0713110647928,8.856035679277828e-05,0,0,0,1,-1,2,,,,,
337,-0.22139981264447517,-0.17916550560392014,0.29892571196938067,0.28481249171571993,0.29892571196938067,31.147432287180536,1,1,0.374557273795,8.010645854257625e-05,0,0,0,0,2,1,,,,,
338,-0.030749532310817465,-0.2540438828222041,0.01602087237622272,0.25589808154168675,0.01602087237622272,120.12951561836654,1,0,0.0253469910977,7.841209215026023,1,0,0,0,1,4,,,,,
339,0.14071414425545486,0.347444222200637,-0.11129764653894786,0.3748572500754795,-0.11129764653894786,113.39339835915507,1,1,0.315885259306,4.641494043302723e-05,0,0,0,1,1,3,,,,,
340,-0.5594896882410921,-0.39940774956637065,-0.25110306365247237,0.687426550012281,-0.25110306365247237,140.22719082935404,1,1,0.00109676226797,4.610311948590485e-05,0,0,0,1,0,4,,,,,
341,0.006160677777349105,-0.4190871232065909,0.12325173350997484,0.41913240245565914,0.12325173350997484,177.07583751235325,1,1,0.0616292041471,4.286196760017109e-05,0,0,0,1,2,5,,,,,
342,0.919026994019597,0.8602528808934904,0.4066832575668659,1.2588270869433364,0.4066832575668659,114.42367619312628,1,0,0.0682188370861,25.763909653768813,1,0,0,3,3,3,,,,,
343,0.14906677550966582,0.031747018158306696,1.227614294073123,0.15240989706312696,1.227614294073123,68.30463201692187,1,0,2.01078715612,5.628341227413861,1,0,0,0,4,2,,,,,
344,-0.23484323483476222,0.342925497381291,1.219568687673258,0.41563113658851536,1.219568687673258,90.42923919196271,1,0,0.249492499087,85.26593524704342,1,0,0,1,4,3,,,,,
345,0.0384749537233059,0.09770040420970234,0.07811380056072885,0.10500329064724474,0.07811380056072885,141.97534252843732,0,0,123.884324846,42.02548701884932,0,0,1,0,1,4,,,,,
346,-0.2833335722329793,0.0073970981252543914,1.3872509766059107,0.2834301152223869,1.3872509766059107,87.56140497625198,1,0,0.0100241834115,143.72886526761752,1,0,0,0,4,2,,,,,
347,0.43534886230572833,0.35564720461358845,1.3448634759960234,0.5621508392418815,1.3448634759960234,141.97315679115036,1,0,2.93134486793,144.1650527180051,1,0,0,1,4,4,,,,,
348,0.9114565523326948,-0.07284905271211423,0.5028295166787256,0.9143631834622689,0.5028295166787256,126.64150564762146,1,1,0.0460219755831,2.539954811805499e-05,0,0,0,2,3,4,,,,,
349,-0.07069101358992869,0.32587565297045873,-1.0783642751703095,0.3334548854062485,-1.0783642751703095,93.5850898952134,1,1,0.146580906218,0.00011571026840678595,0,0,0,0,-2,3,,,,,
350,0.35561767452949133,0.000786964610868387,0.026200814060657503,0.355618545285622,0.026200814060657503,127.80703855805125,1,1,0.0497416768012,6.706713470658501e-05,0,0,0,1,1,4,,,,,
351,0.18424662694606164,-0.20476731111310173,-0.769795500557056,0.27545684097783996,-0.769795500557056,145.6297511123851,1,1,0.0251342998324,7.210647976792503e-05,0,0,0,0,-1,4,,,,,
352,0.12040425290876633,0.022520356430821432,0.4097227721766652,0.12249224698849069,0.4097227721766652,93.23642418334438,1,1,0.100032487056,8.426640120027279e-05,0,0,0,0,3,3,,,,,
353,-0.15556540806181984,1.0735288572983774,0.041669058489411756,1.084741814275545,0.041669058489411756,121.87262872525535,1,1,0.213547927556,0.0006606113184213538,0,0,0,3,1,4,,,,,
354,-0.07329038507190706,-0.254183527447218,0.41072184276164697,0.26453874228456414,0.41072184276164697,105.56619302487071,1,1,0.197776423751,6.068787555264243e-05,0,0,0,0,3,3,,,,,
355,0.20569900046791237,-0.3162177323076773,0.5271735628787054,0.377234321104679,0.5271735628787054,119.06084080551918,1,1,0.04277174338,5.127276494361975e-05,0,0,0,1,3,3,,,,,
356,-0.36216727578009716,-0.7679444949443142,0.8696006756460707,0.8490605885101808,0.8696006756460707,153.17713615871992,1,1,0.162346800538,0.015996007884858037,0,0,0,2,4,5,,,,,
357,-0.41896496588825966,0.4472108442742416,-0.21098300216319146,0.612804358566607,-0.21098300216319146,139.60059807486797,1,1,0.540527379284,9.112440780636428e-05,0,0,0,1,0,4,,,,,
358,-0.5066492040340422,0.010961099828923314,-0.0016210576717200463,0.5067677590946253,-0.0016210576717200463,105.725265046905,1,1,0.0536966323225,0.22855401695836886,0,0,0,1,1,3,,,,,
359,-0.15156402477553826,0.6144994982074329,-0.36100523699926257,0.6329149128463848,-0.36100523699926257,173.28044576661387,1,1,0.0200151709562,4.380467040817708e-05,0,0,0,1,0,5,,,,,
360,-0.010749559195336503,0.17201180418582493,-0.47560793823313524,0.17234736378069906,-0.47560793823313524,156.99165937474265,1,0,0.227773649678,6.080689745625231,1,0,0,0,0,5,,,,,
361,-0.264922142353758,-0.2040272696347466,0.9376309275989424,0.33438132164329154,0.9376309275989424,168.09742155629093,1,1,0.0484229483167,0.010125918387099423,0,0,0,0,4,5,,,,,
362,0.048159702744513026,-1.1177985560558972,-0.10890968298063247,1.1188355414845779,-0.10890968298063247,137.37528392703317,1,0,0.0747945584058,85.41523444547202,1,0,0,3,1,4,,,,,
363,1.1805653429487608,0.05054332813570872,0.5588242629245372,1.1816467987477302,0.5588242629245372,141.79590953010322,1,1,0.0188835108508,6.18532283889152e-05,0,0,0,3,3,4,,,,,
364,-0.18505024083784177,0.9075105334582323,0.15169478317798757,0.9261851650570682,0.15169478317798757,107.06559829505184,1,1,0.0660491229155,5.505626341609694e-05,0,0,0,2,2,3,,,,,
365,-0.318119885609186,-0.0668903078990648,-0.05720227509127722,0.32507626014649743,-0.05720227509127722,147.34524512588968,1,1,0.153472828406,6.632778644036506e-05,0,0,0,0,1,4,,,,,
366,-0.4140366344134146,-0.560078989951165,-0.45053967297410846,0.6965018374858065,-0.45053967297410846,136.87353633174502,1,1,0.5321103196,9.207095680060518e-05,0,0,0,1,0,4,,,,,
367,0.12508032396900443,0.03361244270354537,0.38542177966409114,0.12951788968590486,0.38542177966409114,128.4876039717548,0,1,19.4167261108,0.11250763812691311,0,1,0,0,2,4,,,,,
368,-0.5307164664275134,0.509756572599315,0.9168254347027565,0.7358748066386744,0.9168254347027565,151.264173264417,1,0,0.420875910705,12.351000584199546,1,0,0,2,4,5,,,,,
369,0.20747895163131236,0.9386899273160884,0.743948043436039,0.9613460849323264,0.743948043436039,121.41542555186972,1,0,0.11233279971,41.97574367023445,1,0,0,2,4,4,,,,,
370,-0.31230678545300383,-0.3588303029465288,-0.19968986808932787,0.4757044403331613,-0.19968986808932787,126.01286066287533,1,1,0.02773640797,6.56361869597039e-05,0,0,0,1,1,4,,,,,
371,0.18851681214416835,0.22669433048178828,0.21073660709902414,0.29483708710673745,0.21073660709902414,140.9832686832549,1,1,0.0412449598708,8.675350445271757e-05,0,0,0,0,2,4,,,,,
372,0.00690775549082806,-0.17471359344902404,-0.022333003335699778,0.17485009814636057,-0.022333003335699778,118.0310908423966,1,1,0.0102518626964,0.0015172084928339342,0,0,0,0,1,3,,,,,
373,-0.654981447499597,-0.3264175834835859,0.868394148990364,0.7318122268559956,0.868394148990364,113.23522334128315,1,1,0.187504920595,5.189285694411292e-05,0,0,0,2,4,3,,,,,
374,0.741142767813571,-0.05222457015993981,-0.5480092162178494,0.7429804896568626,-0.5480092162178494,87.95163018681782,1,1,0.118463129874,0.0001931698559636893,0,0,0,2,-1,2,,,,,
375,-0.6618771584050644,-0.47119706353241936,0.2377970541230875,0.8124703351507289,0.2377970541230875,83.98977009674768,1,1,0.0207891674025,6.699014872561794e-05,0,0,0,2,2,2,,,,,
376,0.4667835125449477,0.30226211645480316,-0.6539725382670052,0.5561018203778301,-0.6539725382670052,126.51011846817346,1,1,0.144307587334,0.0001605735376574005,0,0,0,1,-1,4,,,,,
377,-0.038907197643144056,0.19437127237851123,0.7389582789396301,0.19822704546676792,0.7389582789396301,142.6009781385795,1,1,0.164638406978,0.00022641206300531594,0,0,0,0,4,4,,,,,
378,0.13064352484297576,-0.24514364258074534,-0.44570025219982046,0.2777825337942496,-0.44570025219982046,136.2658282744236,1,1,0.433679286778,2.2663664094874756,0,0,0,0,0,4,,,,,
379,0.11195334447754039,-0.04937342182468997,-0.5344891604523679,0.12235720707169478,-0.5344891604523679,163.51338232697702,1,0,0.0283323077912,27.311310119497794,1,0,0,0,-1,5,,,,,
380,-0.36442684339895604,-0.7057628896856741,0.02189014383103776,0.7942972873220708,0.02189014383103776,93.22712256875016,1,1,0.0222634387746,4.3469314294011545e-05,0,0,0,2,1,3,,,,,
381,0.5088206969881809,-0.36236772510296017,0.5052702832022058,0.6246670071965005,0.5052702832022058,153.7027986873248,1,1,0.0814867564178,9.578337457330006e-05,0,0,0,1,3,5,,,,,
382,-0.21203835284005457,-0.04995089552495636,0.07485019506053407,0.2178425005339146,0.07485019506053407,175.08183682912772,1,0,0.0956105037561,108.47675900601236,1,0,0,0,1,5,,,,,
383,1.0342649218633102,-0.02692462764385334,-0.5005154295969411,1.034615321832554,-0.5005154295969411,161.887286738873,1,0,0.043515150847,115.48769080179041,1,0,0,2,-1,5,,,,,
384,-0.2633390388807193,0.06413502514890045,-0.7507121950152343,0.2710364382319674,-0.7507121950152343,95.84644901577445,1,0,0.16114060986,14.762063759903079,1,0,0,0,-1,3,,,,,
385,0.20540829645894426,0.12402026218049172,-0.9610264695167194,0.23994498053821306,-0.9610264695167194,122.87566034314865,1,1,0.333357321522,0.00010847916139884346,0,0,0,0,-2,4,,,,,
386,0.3636323392137538,-0.16519564355959726,-0.9293263580436949,0.39939714417248406,-0.9293263580436949,162.0921340966579,1,1,2.94708323737,0.0001327091362830176,0,0,0,1,-2,5,,,,,
387,-1.0144672938906711,-0.3359494430451114,-0.2720684278507208,1.0686467698244269,-0.2720684278507208,175.862669253833,1,0,0.232875836029,26.73404456918883,1,0,0,3,0,5,,,,,
388,-1.1547507556133414,-0.09804654418831563,-0.25475449198833744,1.1589057047132238,-0.25475449198833744,114.60238851906028,1,0,0.390886367037,426.42914549799787,1,0,0,3,0,3,,,,,
389,-0.5623034277834518,-0.5405143187560287,0.5826540410934875,0.7799620975902056,0.5826540410934875,94.4609431995335,1,1,0.112460323148,4.845909015472485e-05,0,0,0,2,3,3,,,,,
390,-0.17897469678244132,0.040974344304557514,-0.006051649244469243,0.1836051169754134,-0.006051649244469243,164.622224600404,1,0,0.425109296984,54.67751660544107,1,0,0,0,1,5,,,,,
391,-0.14674076400346026,-1.1928856324393367,-0.38607903420993867,1.2018772748914572,-0.38607903420993867,88.55533695595051,1,0,2.30723923005,129.51501289957412,1,0,0,3,0,2,,,,,
392,-0.16386534844545037,-0.14402902101615345,-0.508817587413353,0.21816555941765975,-0.508817587413353,159.383117043699,1,1,0.201560007162,0.00021351791091360082,0,0,0,0,-1,5,,,,,
393,0.04032990377081881,-0.7207192807325684,-0.29638228819149526,0.7218467862073186,-0.29638228819149526,98.79994752514673,1,1,0.0235130114497,5.301731428134095e-05,0,0,0,2,0,3,,,,,
394,0.1884140038823523,-0.07527033443735714,-0.46390895438845087,0.2028927305383085,-0.46390895438845087,130.28995512927045,1,1,0.372840207753,0.07214357541545487,0,0,0,0,0,4,,,,,
395,0.12102503867460085,-0.5264201746682841,0.7617521425221039,0.5401529971072783,0.7617521425221039,86.13600287870683,1,1,0.189574190771,8.942003212181991e-05,0,0,0,1,4,2,,,,,
396,0.04938548853633182,-0.12499208835537559,0.05221055648108596,0.1343947492627974,0.05221055648108596,102.0887580172744,1,0,0.0102630476615,5.642510557556992,1,0,0,0,1,3,,,,,
397,0.02125451470003077,0.1263828313521575,1.1537706293574466,0.12815761567586106,1.1537706293574466,167.4684524021985,0,1,71.736658927,0.0002667049757530388,0,1,0,0,4,5,,,,,
398,-0.14668155799026544,-0.2738020342100274,-1.0453251066370441,0.3106171814179,-1.0453251066370441,128.48409154092624,1,1,1.85875861544,0.00013771310491176274,0,0,0,0,-2,4,,,,,
399,0.14713466521896776,-0.22564219437753585,-1.0266990484161644,0.26937522082145454,-1.0266990484161644,150.66028332027201,1,0,0.0430815270428,98.37229297342803,1,0,0,0,-2,5,,,,,
400,0.9785267298363777,0.1740200265080678,0.19357792308800686,0.9938800383497718,0.19357792308800686,39.45543709714795,1,1,1.08055925872,9.794579895289782e-05,0,0,0,2,2,1,,,,,
401,-0.08278875636562369,0.2582620420741212,0.09886698644380408,0.27120704370805293,0.09886698644380408,125.46473683030716,1,1,0.0289219281451,2.7096586359135797,0,0,0,0,1,4,,,,,
402,-0.19720503538612094,-0.0013049661685313602,0.4076120695738338,0.19720935301943016,0.4076120695738338,125.3104028324365,1,1,0.0524310975606,0.014871420432964343,0,0,0,0,3,4,,,,,
403,-0.3879758814063611,0.5478046891634993,0.5179226591308044,0.6712788258410666,0.5179226591308044,102.17390648760865,1,1,0.147565445942,6.352059518175246e-05,0,0,0,1,3,3,,,,,
404,-0.11272065424582413,-0.4408874550428617,-0.48491933292301853,0.45506888918907434,-0.48491933292301853,137.21887878723595,1,1,0.0666854374605,0.0001032426836012371,0,0,0,1,0,4,,,,,
405,0.4661368464227783,-0.1276652604453749,0.9878333834524508,0.48330319502105323,0.9878333834524508,135.00479652430025,1,1,0.130229466364,2.873918635995121e-05,0,0,0,1,4,4,,,,,
406,-0.04047017114646287,-0.7729706893068743,0.6879213357235681,0.7740294059531384,0.6879213357235681,139.1720176430934,1,1,0.701130775375,0.00015907760427876397,0,0,0,2,3,4,,,,,
407,-0.4493442365868574,0.37985178294352784,-0.698624023773886,0.5883856048198347,-0.698624023773886,100.31279928609686,1,1,0.0644766857211,3.847971511100909e-05,0,0,0,1,-1,3,,,,,
408,-0.31142222951588616,0.10555260078675817,-0.7734019892221877,0.3288238990242255,-0.7734019892221877,90.19220247548121,1,1,0.0193697458548,0.00010197931479886903,0,0,0,0,-1,3,,,,,
409,-0.20390017440966152,-0.043192744284853514,0.8381606402131022,0.20842479287058707,0.8381606402131022,61.62632786348059,1,1,1.77575261501,8.627394931521404e-05,0,0,0,0,4,2,,,,,
410,0.8386727867118865,-0.046600325852338434,-0.791660760295525,0.8399664478659999,-0.791660760295525,136.47839288120332,1,1,1.45943874203,0.00016043410814841125,0,0,0,2,-1,4,,,,,
411,0.3458195903801152,0.9154728434645593,-0.1916724689167004,0.9786121377807226,-0.1916724689167004,87.49134363707205,1,1,0.0804008573207,5.640418999704725e-05,0,0,0,2,1,2,,,,,
412,0.19960259521854393,-0.19250069112321777,1.0320008002075698,0.277304367258964,1.0320008002075698,123.69505759975472,1,1,0.00935839067791,0.00014318067387698784,0,0,0,0,4,4,,,,,
