target_id,sorted_target_rank,seed_id,rank,pos_err_mm,rot_err_deg,pose_cost,total_loss,success_loose,success_medium,success_strict
966,3,11,0,122.076917158,41.6262257684,0.5427263755178318,0.2715902577589159,0,0,0
966,3,12,0,78.6598294581,3.02257452327,0.0089703403424648,0.0044851701712324,0,0,0
966,3,13,0,256.642972391,21.9778292656,0.2130034381429556,0.1065017190714778,0,0,0
966,3,14,0,96.1805704506,20.1687176004,0.1331621139771436,0.0665810569885718,0,0,0
966,3,15,0,69.4035805743,1.99804785979,0.0060329492128761,0.003016474606438,0,0,0
976,4,0,0,92.6043719537,9.59928153735,0.0366449092299437,0.0183224546149718,0,0,0
976,4,1,0,143.497991889,24.7871948696,0.2077501484674986,0.1041021442337493,0,0,0
976,4,2,0,36.2584150393,1.63137953835,0.0021253812179308,0.0010626906089654,0,0,0
976,4,3,0,292.308141331,31.8512594353,0.3944792527414692,0.1972396263707346,0,0,0
976,4,4,0,55.7532926069,9.28509043105,0.0293703821005733,0.0146851910502866,0,0,0
976,4,5,0,1054.45023449,49.5553804588,1.8599251795083367,0.9303824844927624,0,0,0
976,4,6,0,74.7173465157,11.661110792,0.0470050170323667,0.0235025085161833,0,0,0
976,4,7,0,59.7208438753,3.43888959432,0.0071689731150276,0.0035844865575138,0,0,0
976,4,8,0,384.614496599,22.3404864935,0.2999620539418152,0.1499810269709076,0,0,0
976,4,9,0,82.6434538561,8.76285324304,0.0302207801225293,0.0151103900612646,0,0,0
976,4,10,0,78.3471043137,0.36631476746,0.0061791443024351,0.0030895721512175,0,0,0
976,4,11,0,43.6645848504,4.35110706109,0.007673653371224,0.003836826685612,0,0,0
976,4,12,0,299.94505075,37.4922143728,0.518157425684376,0.2590787128421879,0,0,0
976,4,13,0,867.482635832,39.6902988006,1.2323959820371253,0.6166521310185626,0,0,0
976,4,14,0,115.414673374,33.3519405074,0.3521623233495625,0.1760811616747812,0,0,0
976,4,15,0,60.0949547396,0.70973953436,0.0037648485809722,0.0018824242904861,0,0,0
917,5,0,0,1398.75797839,37.2510971747,2.3792244902969277,1.1900650511713076,0,0,0
917,5,1,0,238.977159121,39.8293667431,0.5403485943969311,0.2704013671984655,0,0,0
917,5,2,0,59.9582844987,0.092456779097,0.003597599827718,0.001798799913859,0,0,0
917,5,3,0,236.078635224,17.3721173851,0.1476637539944394,0.0738318769972197,0,0,0
917,5,4,0,164.898033818,0.0564576550836,0.0271923325150315,0.0135961662575157,0,0,0
917,5,5,0,287.126402472,7.45133889877,0.0993546768771648,0.0496773384385824,0,0,0
917,5,6,0,150.680988212,0.885439784866,0.0229435813662379,0.0116044875139193,0,0,0
917,5,7,0,752.885038957,0.191597843361,0.5668470643093175,0.2838776721546587,0,0,0
917,5,8,0,176.927914016,1.07919609691,0.0316582637664667,0.0159875519611575,0,0,0
917,5,9,0,670.883277198,55.3199720359,1.382304850009136,0.6911524250045679,0,0,0
917,5,10,0,190.911724081,2.42298298117,0.0382356485127416,0.0193185182934279,0,0,0
917,5,11,0,277.512493293,1.35424570334,0.0775718466234891,0.0387859233117445,0,0,0
917,5,12,0,1395.82383442,54.1220012378,2.8406067866874087,1.4203033933437046,0,0,0
917,5,13,0,291.814110392,1.69403063552,0.0860296477556607,0.0430148238778303,0,0,0
917,5,14,0,281.775124267,8.07834470201,0.0992764478066457,0.0496382239033228,0,0,0
917,5,15,0,295.167562096,2.26346267277,0.0886845249524607,0.0443422624762303,0,0,0
922,6,0,0,140.812208463,0.167190251889,0.0198365928951919,0.0099182964475959,0,0,0
922,6,1,0,275.985339462,7.46613112724,0.093148231158133,0.0465741155790665,0,0,0
922,6,2,0,138.767359774,18.2895620536,0.1211533684000209,0.0605766842000104,0,0,0
922,6,3,0,126.862094683,0.0281058674619,0.0160942316968881,0.008047115848444,0,0,0
922,6,4,0,1400.41047505,57.201797257,2.957871589598692,1.4796170047993458,0,0,0
922,6,5,0,1166.50539205,15.8723383868,1.437477439215738,0.7196469996078689,0,0,0
922,6,6,0,131.018166181,22.2877421334,0.1684824677237467,0.0842412338618733,0,0,0
922,6,7,0,53.6505143949,16.5885318423,0.0867028130539729,0.0435784765269864,0,0,0
922,6,8,0,131.292297292,0.0572617417964,0.0172386661404174,0.0086193330702087,0,0,0
922,6,9,0,151.082307769,1.25915309178,0.0233088244377528,0.0118814822188764,0,0,0
922,6,10,0,252.773490191,35.0038011061,0.4371318328013858,0.2185659164006929,0,0,0
922,6,11,0,181.957632353,1.18274551222,0.0335347053039146,0.0167673526519573,0,0,0
922,6,12,0,256.137630519,8.05841551923,0.0853877502585201,0.04269387512926,0,0,0
922,6,13,0,68.5085809157,0.00110695235357,0.0046934260323501,0.002346713016175,0,0,0
922,6,14,0,95.1768610248,51.8587340088,0.8282748804459803,0.4145915802229901,0,0,0
922,6,15,0,136.529560717,0.492988684346,0.0187143545101267,0.0093571772550633,0,0,0
974,7,0,0,767.335815128,44.4518262456,1.1907175693754792,0.5958129246877396,0,0,0
974,7,1,0,123.105509377,24.8756750422,0.203651984791059,0.1018259923955295,0,0,0
974,7,2,0,87.6635324962,11.8266830158,0.050291864772677,0.0251459323863385,0,0,0
974,7,3,0,89.1798273842,4.91007366439,0.0152970091873479,0.0076485045936739,0,0,0
974,7,4,0,262.166476587,22.7268022071,0.2260684551422762,0.1130342275711381,0,0,0
974,7,5,0,44.2981115514,8.77604263225,0.0254236286768819,0.0129388843384409,0,0,0
974,7,6,0,302.85241834,30.4066264705,0.3733575624721803,0.1866787812360901,0,0,0
974,7,7,0,97.1151535067,18.1907631894,0.110230434719797,0.0551152173598985,0,0,0
974,7,8,0,79.5928989011,1.03622583924,0.0066621167715462,0.0035581283857731,0,0,0
974,7,9,0,76.4898589114,6.03241539513,0.0169357372360473,0.0084678686180236,0,0,0
974,7,10,0,150.539764011,28.5224868376,0.2704783171027996,0.1352391585513998,0,0,0
974,7,11,0,71.9167395157,1.96059982791,0.0063429520666929,0.0031714760333464,0,0,0
974,7,12,0,153.500186231,17.3415031597,0.115169212903932,0.057584606451966,0,0,0
974,7,13,0,414.526919568,1.60638350707,0.1726186225418161,0.086309311270908,0,0,0
974,7,14,0,80.4947722375,3.22374539431,0.0096451553615868,0.0048225776807934,0,0,0
974,7,15,0,83.5628250885,8.04828267035,0.0267142946116132,0.0133571473058066,0,0,0
939,8,0,0,93.5495261762,0.0340882171684,0.0087518678152354,0.0043759339076177,0,0,0
939,8,1,0,279.559349723,0.176524943275,0.078162922217707,0.0390814611088535,0,0,0
939,8,2,0,127.281317253,0.014212743879,0.0162005952549984,0.0081002976274992,0,0,0
939,8,3,0,255.349192033,8.68371652508,0.0881734751412324,0.0440867375706162,0,0,0
939,8,4,0,219.704346421,31.0909331772,0.3427272485326108,0.1713636242663054,0,0,0
939,8,5,0,802.760461002,52.0712242588,1.4703678057387612,0.7354109728693806,0,0,0
939,8,6,0,270.447659943,1.43792750967,0.073771774566587,0.0368858872832935,0,0,0
939,8,7,0,665.647137741,37.4455636319,0.8702115912868013,0.4355599356434006,0,0,0
939,8,8,0,190.15814714,1.00603218225,0.0364684244434107,0.0182342122217053,0,0,0
939,8,9,0,265.420321669,1.90646960881,0.0715551176615111,0.0357775588307555,0,0,0
939,8,10,0,879.324970554,41.1261420594,1.2884299891500284,0.6442149945750141,0,0,0
939,8,11,0,127.752132527,0.167212337795,0.016329124457744,0.008164562228872,0,0,0
939,8,12,0,288.694827901,6.69550774334,0.0970006489551244,0.0485003244775622,0,0,0
939,8,13,0,99.7210307682,54.5857880036,0.9175848616696818,0.4590366074631707,0,0,0
939,8,14,0,123.578193409,48.812415617,0.7410688495099846,0.3707614947549923,0,0,0
939,8,15,0,244.674273352,34.4142757316,0.42063681819157,0.210318409095785,0,0,0
946,9,0,0,257.413927423,56.878327258,1.0517431819664993,0.5260986609832495,0,0,0
946,9,1,0,282.849041354,24.0829079218,0.2566775573143474,0.1283387786571737,0,0,0
946,9,2,0,104.094297912,0.0679897651646,0.0108370309847313,0.0054185154923656,0,0,0
946,9,3,0,217.323814393,7.47374876156,0.0642446313177707,0.0323493856588853,0,0,0
946,9,4,0,142.65767693,0.19580972974,0.0203628922606996,0.0101814461303498,0,0,0
946,9,5,0,815.844492501,46.6091751182,1.3273577504580951,0.6639059452290474,0,0,0
946,9,6,0,151.194327355,0.132100689255,0.022865040378758,0.0114675171693538,0,0,0
946,9,7,0,390.783182153,57.267428015,1.1517220863270945,0.5760881131635471,0,0,0
946,9,8,0,270.300927139,1.28390501882,0.0735647262522697,0.0367823631261348,0,0,0
946,9,9,0,150.198921165,4.36548849471,0.0283649592887971,0.0144095496443985,0,0,0
946,9,10,0,229.579734835,22.211541881,0.2029906484900263,0.1014953242450131,0,0,0
946,9,11,0,773.689240817,33.2974463469,0.9363304466796074,0.4686193633398037,0,0,0
946,9,12,0,239.333761321,1.08620468776,0.0576400493147727,0.0288200246573863,0,0,0
946,9,13,0,243.351829507,5.38534913354,0.0680546228520085,0.0340273114260042,0,0,0
946,9,14,0,584.585562735,39.8872454781,0.8263842652736649,0.4138733426368324,0,0,0
946,9,15,0,129.062861242,0.897276547012,0.0169024712211906,0.0084512356105953,0,0,0
977,10,0,0,747.399454413,47.076246316,1.233690835528919,0.6175266277644594,0,0,0
977,10,1,0,283.239097991,21.1499025485,0.2164853567033678,0.1082426783516839,0,0,0
977,10,2,0,13.2375003648,34.1338474988,0.3550909409779581,0.177545470488979,0,0,0
977,10,3,0,1009.86366363,52.5117481119,1.8598021857967888,0.9303552328983946,0,0,0
977,10,4,0,81.9266239273,53.0329071603,0.8634451877466671,0.4317491120771975,0,0,0
977,10,5,0,219.223894153,26.4267299954,0.2607954102021673,0.1303977051010836,0,0,0
977,10,6,0,181.207736941,44.6168828759,0.6392278568686885,0.3198409984343442,0,0,0
977,10,7,0,434.743699133,56.5410353341,1.1628300639633686,0.5814150319816843,0,0,0
977,10,8,0,177.047921529,41.3346299813,0.5518005573541873,0.2761273486770936,0,0,0
977,10,9,0,135.160903538,20.5838753792,0.1473336294831963,0.0736668147415981,0,0,0
977,10,10,0,193.30401705,22.2010699991,0.1875085642768539,0.0937542821384269,0,0,0
977,10,11,0,147.834322995,8.46357925431,0.0436753950103386,0.0218376975051693,0,0,0
977,10,12,0,194.260470551,21.0588399153,0.172827261024592,0.086640700512296,0,0,0
977,10,13,0,434.113429387,40.4746998079,0.6874791301473857,0.3437395650736928,0,0,0
977,10,14,0,151.792151846,24.5874015417,0.2071943681444212,0.1035971840722106,0,0,0
977,10,15,0,80.4969602902,8.34360932979,0.0276859510596727,0.0138429755298363,0,0,0
407,11,0,0,1033.85934133,40.1341793114,1.55952836212353,0.779991251061765,0,0,0
407,11,1,0,190.87521462,3.32561449499,0.0398023284188606,0.0201210721792481,0,0,0
407,11,2,1,25.203005856,0.000150207023199,0.0006351915110483,0.0003175957555241,1,0,0
407,11,3,0,176.303630772,0.400104100017,0.0311317343824635,0.0155658671912317,0,0,0
407,11,4,0,131.288353238,0.17733577501,0.0172462112975207,0.0086231056487603,0,0,0
407,11,5,1,12.8715048127,1.73434733273e-05,0.0001656756362349,8.283781811749304e-05,1,0,0
407,11,6,0,235.708831926,0.321886414332,0.0555902151217861,0.027795107560893,0,0,0
407,11,7,0,185.419093674,15.5148397376,0.1077047762045235,0.0538523881022617,0,0,0
407,11,8,3,0.524911303088,0.192340136303,1.1544770475268718e-05,5.77238523763436e-06,1,1,1
407,11,9,0,108.085783289,0.0542415963525,0.0116834327795757,0.0062958563897878,0,0,0
407,11,10,1,29.0911266072,0.00112025124802,0.000846294029559,0.0004231470147795,1,0,0
407,11,11,0,1192.25410448,19.3078106013,1.5350286497934245,0.7679684648967122,0,0,0
407,11,12,0,984.912486142,22.4183143725,1.1231474777686254,0.5618008088843127,0,0,0
407,11,13,0,517.989531545,10.8814138994,0.3043814316932646,0.1524177858466323,0,0,0
407,11,14,0,164.778030063,3.71679251396,0.0313599507297747,0.0156799753648873,0,0,0
407,11,15,0,149.059016839,56.4502728318,0.9929226050000972,0.4966883725000486,0,0,0
990,12,0,0,225.24166294,18.4378456864,0.1542897638261396,0.0771448819130697,0,0,0
990,12,1,0,287.219914811,12.1416099102,0.12740158080929,0.063700790404645,0,0,0
990,12,2,0,1029.59230064,14.4567587393,1.1237246984178142,0.5622818025230746,0,0,0
990,12,3,0,264.545638443,15.3971394774,0.1422006265459992,0.0711003132729996,0,0,0
990,12,4,0,187.725542849,48.7230082567,0.7583817779481774,0.3791908889740887,0,0,0
990,12,5,0,118.680330354,19.583128803,0.1309054764924358,0.0654527382462179,0,0,0
990,12,6,0,106.837217701,27.6643155345,0.2445422749256012,0.1222711374628006,0,0,0
990,12,7,0,82.3841339614,2.49733585338,0.0086869488369645,0.0043434744184822,0,0,0
990,12,8,0,71.7300357489,18.09464401,0.1048818583544886,0.0524409291772443,0,0,0
990,12,9,3,4.82843146599,0.0849202862245,2.5510485240588377e-05,1.2755242620294188e-05,1,1,1
990,12,10,0,117.069624002,3.76291188426,0.0180185290009945,0.0090092645004972,0,0,0
990,12,11,0,122.176888389,2.37542948876,0.016646046187546,0.008323023093773,0,0,0
990,12,12,0,126.727001769,28.1686578544,0.2577655178200206,0.1288827589100103,0,0,0
990,12,13,0,90.6771188703,51.969507218,0.8309421084375812,0.4154710542187906,0,0,0
990,12,14,0,819.864017191,11.5792315081,0.713019684571284,0.357418122285642,0,0,0
990,12,15,0,285.926473832,28.5001782346,0.3291825423915912,0.1645912711957956,0,0,0
865,13,0,0,149.888176547,2.085853831,0.023791790736045,0.0118958953680225,0,0,0
865,13,1,0,134.111460867,0.34692412884,0.0180225465770563,0.0090112732885281,0,0,0
865,13,2,0,252.754522761,12.7327845346,0.1132705830288822,0.0570894315144411,0,0,0
865,13,3,0,187.229085377,2.86310000308,0.0375517834668989,0.0187758917334494,0,0,0
865,13,4,0,189.148424442,2.34380492841,0.0374505183649215,0.0187252591824607,0,0,0
865,13,5,0,118.846125523,0.230236892776,0.0141405490247429,0.0070702745123714,0,0,0
865,13,6,0,47.0469944755,0.00193375982099,0.0022134208282687,0.0011067104141343,0,0,0
865,13,7,0,456.299508594,18.5991375427,0.3135849111531062,0.1570195255765531,0,0,0
865,13,8,0,200.951716173,3.35603819555,0.0438124959076153,0.0219062479538076,0,0,0
865,13,9,0,138.918098063,1.10978320063,0.0196734104960046,0.0098367052480023,0,0,0
865,13,10,0,215.901207424,0.470728035827,0.046680829982758,0.023340414991379,0,0,0
865,13,11,0,164.501965891,8.15489180283,0.0473186437294633,0.0236593218647316,0,0,0
865,13,12,0,195.295779021,4.78863314519,0.0451256256103075,0.0225628128051537,0,0,0
865,13,13,0,76.9634969205,0.541480485747,0.0060126940258027,0.0031227964076831,0,0,0
865,13,14,3,0.845553805552,0.601099375136,0.0001107794671104,7.673997791551258e-05,1,1,1
865,13,15,0,450.768514383,21.8489450976,0.348609421366728,0.174531780683364,0,0,0
904,14,0,0,247.711261569,6.53839915966,0.0743834659390763,0.0371917329695381,0,0,0
904,14,1,0,131.366096422,53.7570079268,0.8975453147838705,0.4489997273919352,0,0,0
904,14,2,0,193.780929264,51.5608880188,0.8473841272715956,0.4236920636357978,0,0,0
904,14,3,0,878.801719126,40.5358259752,1.2728255458265414,0.6365053233460036,0,0,0
904,14,4,0,250.843685072,10.9905062806,0.0997176666390801,0.04985883331954,0,0,0
904,14,5,0,145.808292541,55.2458097429,0.9509827310119686,0.4757184355059843,0,0,0
904,14,6,0,43.9125968482,0.0594412782067,0.0019293924561884,0.0010244415677725,0,0,0
904,14,7,0,252.26097045,17.5013679872,0.1569392675374147,0.0784696337687073,0,0,0
904,14,8,0,856.864520123,34.254361859,1.0916430994691937,0.5460486197345968,0,0,0
904,14,9,1,21.5959795618,0.000603018597842,0.0004663864440026,0.0002331932220013,1,0,0
904,14,10,0,748.695603464,30.3327336483,0.8408158970858669,0.4204079485429334,0,0,0
904,14,11,0,99.7905981532,0.0794049044462,0.0099600841349041,0.004980042067452,0,0,0
904,14,12,3,0.029880001913,0.811033004902,0.0002003704744797,0.0001001852372398,1,1,1
904,14,13,0,184.982275099,3.99084084028,0.0390700260550339,0.0197620830275169,0,0,0
904,14,14,0,71.1150326151,0.0731012154122,0.0050589756746595,0.0026474625640854,0,0,0
904,14,15,0,251.149059402,8.21461398277,0.0836313978507344,0.0418156989253672,0,0,0
830,15,0,0,51.7800792907,0.248389777697,0.0026999707390239,0.0015770553695119,0,0,0
830,15,1,0,233.162793363,2.06242010885,0.0556606017698068,0.0278303008849034,0,0,0
830,15,2,0,198.565464472,0.0650427984399,0.0394295323849845,0.019809349045749,0,0,0
830,15,3,0,110.555679556,0.00416272269721,0.0122225635605463,0.0061112817802731,0,0,0
830,15,4,0,87.6861118639,0.00161810091484,0.0076888550113797,0.0038444275056898,0,0,0
830,15,5,0,223.256119932,0.230336212899,0.0498594564943222,0.0249297282471611,0,0,0
830,15,6,0,1280.24831482,16.7973755132,1.7249841082483284,0.8626353419809987,0,0,0
830,15,7,0,195.084887097,0.121855975828,0.0380626364008833,0.0190313182004416,0,0,0
830,15,8,3,0.507829153091,5.47015077331e-06,2.578904578436259e-07,1.2894522892181296e-07,1,1,1
830,15,9,1,25.0444936882,0.0045186385322,0.0006272328838067,0.0003136164419033,1,0,0
830,15,10,1,15.0776140488,0.000731894181481,0.0002273346085799,0.0001136673042899,1,0,0
830,15,11,0,511.119569205,24.8713238973,0.4496742959865323,0.2250642179932661,0,0,0
830,15,12,0,458.297718463,21.2615410427,0.347740056057366,0.174097098028683,0,0,0
830,15,13,3,0.0907563203797,0.873586685946,0.0002324781470532,0.0001162390735266,1,1,1
830,15,14,0,64.9885382372,0.0816933679203,0.0042255430598848,0.0021127715299424,0,0,0
830,15,15,0,81.1727720339,0.0197365312073,0.0065891375775004,0.0032945687887502,0,0,0
893,16,0,0,235.219704512,0.32888852242,0.0553612591444763,0.0276806295722381,0,0,0
893,16,1,0,220.50063868,17.9685984262,0.1469725192497282,0.0734862596248641,0,0,0
893,16,2,0,252.947044578,4.47028663382,0.0700695181731105,0.0350347590865552,0,0,0
893,16,3,0,215.195851328,1.58120547808,0.0470708621804768,0.0235354310902384,0,0,0
893,16,4,0,235.340023923,14.2363340156,0.1171227159940367,0.0587884279970183,0,0,0
893,16,5,0,1456.90010354,49.6410981146,2.8732079224757814,1.437089648481345,0,0,0
893,16,6,0,196.865853356,0.449970551996,0.038817841172164,0.019408920586082,0,0,0
893,16,7,0,217.506885618,3.22990245369,0.0504870964187273,0.0252435482093636,0,0,0
893,16,8,0,225.680553021,0.237971085548,0.0509489625685988,0.0254744812842994,0,0,0
893,16,9,0,182.303725724,2.35443141654,0.0349232485627159,0.0174616242813579,0,0,0
893,16,10,3,1.49907778487,0.0471207037939,2.9235947604349123e-06,1.4617973802174562e-06,1,1,1
893,16,11,3,0.467011197224,0.674782544137,0.0001389200006139,6.946000030699723e-05,1,1,1
893,16,12,0,248.372350537,1.14277177693,0.0620866327263682,0.0310433163631841,0,0,0
893,16,13,0,235.877792761,5.19152782497,0.063848369983947,0.0319241849919735,0,0,0
893,16,14,0,69.398275847,0.000515467599417,0.0048161207714776,0.0024080603857388,0,0,0
893,16,15,0,202.129356813,19.8112739978,0.1604145253989691,0.0802072626994845,0,0,0
644,17,0,3,0.0843763483052,0.409861325943,5.117867461489421e-05,2.821729233070969e-05,1,1,1
644,17,1,0,4.97286962858,47.992649233,0.7016483206002416,0.3510512303001208,0,0,0
644,17,2,0,134.927808861,56.4954781369,0.990464827622346,0.495459483811173,0,0,0
644,17,3,0,93.8467075722,0.0859937593408,0.0088094571456228,0.0045854786972338,0,0,0
644,17,4,3,0.380598875236,0.15802597101,7.751824923012636e-06,3.875912461506318e-06,1,1,1
644,17,5,0,5.10830940329,53.1105642526,0.8592702093054579,0.4298621746527289,0,0,0
644,17,6,0,142.107501692,32.6035802176,0.3440008618963698,0.1722275009481849,0,0,0
644,17,7,0,144.000520479,3.99730535142,0.0256034641313851,0.0128017320656925,0,0,0
644,17,8,0,127.225492225,52.689832995,0.861870842421696,0.431162491210848,0,0,0
644,17,9,0,39.7061582732,1.36445463952,0.0021436963625883,0.0012989181812941,0,0,0
644,17,10,0,203.953791742,1.49804391978,0.0422807519578087,0.0211403759789043,0,0,0
644,17,11,0,373.458201181,38.2445517492,0.5850183989518892,0.2927362694759446,0,0,0
644,17,12,1,15.4439462824,0.00666716207464,0.0002385290173366,0.0001192645086683,1,0,0
644,17,13,0,84.9931288179,0.0159233528336,0.0072239091829668,0.0036119545914834,0,0,0
644,17,14,0,166.900777856,57.0132913331,1.0180194803128462,0.509463880156423,0,0,0
644,17,15,0,167.91257991,7.24881468978,0.0442008525883999,0.0221004262941999,0,0,0
661,18,0,0,283.042672762,7.5483133901,0.097469352003839,0.0487346760019195,0,0,0
661,18,1,0,41.9557695447,0.000192263172211,0.0017602866093489,0.0008801433046744,0,0,0
661,18,2,0,1289.15408937,2.60145090484,1.6639797787793953,0.8324440293896976,0,0,0
661,18,3,0,158.823940646,0.00420088664308,0.0252250494979751,0.0126125247489875,0,0,0
661,18,4,0,44.8064725793,0.000235524488848,0.0020076200018976,0.0010038100009488,0,0,0
661,18,5,0,205.060442849,0.394595150117,0.0420972157778723,0.0211383299590974,0,0,0
661,18,6,0,144.072677719,0.183578206764,0.0207672023639917,0.0103836011819958,0,0,0
661,18,7,3,4.2671995743,0.648027316335,0.000146129849529,0.0003234531979632,1,1,1
661,18,8,0,119.144645134,0.0102537659145,0.0141954784914648,0.0070977392457324,0,0,0
661,18,9,0,172.898401609,0.541120495073,0.0299830527292248,0.0149915263646124,0,0,0
661,18,10,0,206.573023296,1.88102705907,0.043750230437478,0.022070064388438,0,0,0
661,18,11,0,667.5604222,6.50138198292,0.4585124765439487,0.2297103782719743,0,0,0
661,18,12,3,0.190632466609,0.234012882678,1.671780879262357e-05,8.358904396311784e-06,1,1,1
661,18,13,1,11.2535835166,0.000645841262302,0.0001266432690249,6.332163451248265e-05,1,0,0
661,18,14,0,143.521545079,0.00406348459217,0.0205984389315387,0.0102992194657693,0,0,0
661,18,15,0,191.752638567,0.617984301675,0.0368854091902103,0.0184427045951051,0,0,0
880,19,0,0,173.891100949,1.26551469925,0.0307259681498503,0.0153629840749251,0,0,0
880,19,1,0,234.487618271,3.30214836154,0.0583060474569978,0.0291530237284989,0,0,0
880,19,2,0,60.675447489,0.092328287549,0.0036841066430478,0.0018420533215239,0,0,0
880,19,3,0,285.358412442,1.92176471779,0.0825544304013187,0.0415042852006593,0,0,0
880,19,4,0,227.783133064,1.65851883706,0.0527230621945916,0.0263615310972958,0,0,0
880,19,5,0,93.0430974977,0.121367815224,0.0086615050512049,0.0045578225256024,0,0,0
880,19,6,0,221.758769104,0.40259922286,0.0492263259344885,0.0246131629672442,0,0,0
880,19,7,3,0.0172099980918,0.998192327928,0.0003035174145576,0.0001517587072788,1,1,1
880,19,8,0,120.586898454,38.2178198999,0.459465938906122,0.230187109453061,0,0,0
880,19,9,0,69.7154346718,8.01426118789,0.0244253259515028,0.0124397329757514,0,0,0
880,19,10,3,0.566099493593,0.327922537788,3.30769517562708e-05,1.65384758781354e-05,1,1,1
880,19,11,0,194.144630951,0.879828761826,0.0379279416604089,0.0189639708302044,0,0,0
880,19,12,0,1338.93296427,7.36979363255,1.809286430146244,0.904870285073122,0,0,0
880,19,13,0,183.69220061,5.56667721185,0.0431822772395383,0.0215911386197691,0,0,0
880,19,14,0,904.236463132,47.5862488652,1.5074348268036422,0.754171553401821,0,0,0
880,19,15,0,133.486913568,0.00683712988411,0.0178187703336676,0.0089093851668338,0,0,0
594,20,0,0,114.690347423,0.00943427867307,0.0131539029047413,0.0065769514523706,0,0,0
594,20,1,3,3.82964445138,0.896129385349,0.0002592885483587,0.0001296442741793,1,1,1
594,20,2,0,72.966347022,0.000514743580084,0.0053240878784477,0.0026620439392238,0,0,0
594,20,3,0,183.692367787,18.4814833555,0.1377896041268867,0.0688948020634433,0,0,0
594,20,4,0,58.5204308445,5.28260182516,0.0119252586110938,0.005995511136093,0,0,0
594,20,5,0,596.834995445,55.0613454539,1.279736411326846,0.6403223456634229,0,0,0
594,20,6,0,847.638054552,9.94648484777,0.7486268529371974,0.3747675664685987,0,0,0
594,20,7,0,613.539574496,24.8178763517,0.5640528989105588,0.2822535194552794,0,0,0
594,20,8,0,126.350763464,2.76799031942,0.0182984241606454,0.0093762820803227,0,0,0
594,20,9,0,62.2125507605,4.08056891127,0.0089425991177765,0.0044712995588882,0,0,0
594,20,10,0,90.1286253567,12.7436530592,0.0575932492709179,0.0287966246354589,0,0,0
594,20,11,0,137.696966398,12.7657025369,0.0686018722585644,0.0345280061292822,0,0,0
594,20,12,3,4.90179506196,0.575918982984,0.000125063915464,6.253195773200567e-05,1,1,1
594,20,13,0,108.865529742,0.00441001444392,0.0118517094901851,0.0059258547450925,0,0,0
594,20,14,0,110.703253138,0.0067682970043,0.0122552242098335,0.0061276121049167,0,0,0
594,20,15,0,109.988426868,0.0028426373685,0.0120974565064746,0.0060487282532373,0,0,0
553,21,0,0,107.381611962,0.622658317731,0.0116489117911077,0.0060440907935732,0,0,0
553,21,1,0,103.664302833,0.0299236810928,0.0107465604444989,0.0053732802222494,0,0,0
553,21,2,0,884.27043246,39.4051462888,1.2549336343298014,0.6276938871649007,0,0,0
553,21,3,3,4.71342814967,0.902059171853,0.0002700868738947,0.0003621134369473,1,1,1
553,21,4,0,105.863740275,39.4458148345,0.48518340121566,0.24281877060783,0,0,0
553,21,5,0,354.021590733,10.0425574201,0.1560528550166056,0.0782534975083028,0,0,0
553,21,6,0,104.867785708,5.91458773442,0.0216534850858065,0.0108267425429032,0,0,0
553,21,7,0,76.5778456558,0.454175275985,0.0059270014587816,0.0029635007293908,0,0,0
553,21,8,1,25.4035155292,5.40037629706,0.0095292205730576,0.0047646102865288,1,0,0
553,21,9,0,118.625322703,54.9835092944,0.9349871756973874,0.4679477278486937,0,0,0
553,21,10,0,811.026898755,29.3029270479,0.9193278913322932,0.4598910156661466,0,0,0
553,21,11,0,111.610880743,0.231725070636,0.0124733455920566,0.0064445913682081,0,0,0
553,21,12,3,0.0575992180401,0.550339578912,9.22639080991181e-05,4.613195404955905e-05,1,1,1
553,21,13,0,1077.81533874,5.87626176522,1.1722044817153925,0.5865563808576962,0,0,0
553,21,14,3,0.0622593294836,0.0119702185311,4.7523675832311026e-08,2.3761837916155513e-08,1,1,1
553,21,15,0,488.224389918,13.9595079488,0.2977232002853854,0.1490886701426927,0,0,0
82,22,0,0,639.45211328,26.2887730802,0.6194199791186689,0.3097099895593344,0,0,0
82,22,1,3,2.56557292115,0.00665268609275,6.595646242260941e-06,3.2978231211304705e-06,1,1,1
82,22,2,0,182.60064459,0.684480759252,0.0334857129030152,0.0167428564515076,0,0,0
82,22,3,0,219.594549668,0.781834365876,0.0484079682035723,0.0244273024046527,0,0,0
82,22,4,0,236.194582337,0.598202398274,0.0558968868836111,0.0280131000421954,0,0,0
82,22,5,3,0.510154942799,0.0757948076434,2.0102403226656724e-06,1.0051201613328362e-06,1,1,1
82,22,6,1,21.0719257946,0.000392328190861,0.00044402610358,0.00022201305179,1,0,0
82,22,7,0,121.891709374,47.4059691156,0.6994322082654899,0.3499431741327449,0,0,0
82,22,8,0,147.71217025,0.589788289915,0.0219248464786541,0.011416563239327,0,0,0
82,22,9,0,753.336366305,44.7335604433,1.1770829889422811,0.5889956344711405,0,0,0
82,22,10,0,621.063543932,32.9589014868,0.7166225349536711,0.3583112674768355,0,0,0
82,22,11,3,0.515525026574,0.496872370348,7.547037031316706e-05,3.773518515658353e-05,1,1,1
82,22,12,0,266.58083732,5.12614004965,0.0790698697484708,0.0397620048742354,0,0,0
