experiment_name,run_id,process_mode,order_mode,cache_policy,N,max_batch_size,actual_batch_size,repeat,warmup,use_cuda_graph,host_wall_mean_ms,host_wall_std_ms,host_wall_min_ms,host_wall_max_ms,host_wall_median_ms,throughput_mean_tps,conv_rate,memory_allocated_before,memory_allocated_after,memory_reserved_before,memory_reserved_after,max_memory_allocated,max_memory_reserved,num_cuda_malloc_events,num_cuda_free_events,num_cuda_sync_events,notes
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,9000,9000,9000,30,3,False,226.0773631365737,10.241876126065026,212.08715401007794,245.57127102161758,225.5983905051835,39809.38151053666,1.0,430.310546875,432.04736328125,1886.0,1886.0,993.05419921875,1886.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,8000,8000,8000,30,3,False,30.341170337245178,1.7256351698246775,28.928253013873473,35.03107401775196,29.637474508490413,263668.141705781,1.0,770.23876953125,771.78125,1910.0,1910.0,993.05419921875,1910.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,7000,7000,7000,30,3,False,226.42670003406238,10.38992861747376,213.46205798909068,246.36620900128037,223.91044400865212,30915.082006437224,1.0,335.9423828125,337.294921875,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,6000,6000,6000,30,3,False,30.53789253171999,2.7001585949984634,28.851528972154483,41.80815099971369,29.478523021680303,196477.21249158712,1.0,591.48779296875,592.64697265625,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,5000,5000,5000,30,3,False,32.351411166018806,2.266513176329988,28.459336986998096,37.22674600430764,31.8440919945715,154552.76353607373,1.0,804.494140625,805.46240234375,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,4000,4000,4000,30,3,False,235.46751446459288,11.56952279968223,212.08200900582597,259.7780419746414,238.028587991721,16987.48130541582,1.0,197.95556640625,198.72900390625,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,3000,3000,3000,30,3,False,32.9980788975566,2.093158716742313,29.239662981126457,40.284720016643405,32.95522500411607,90914.38351043338,1.0,324.73974609375,325.3203125,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,2000,2000,2000,30,3,False,31.985036266269162,2.566714730349362,28.732503997161984,40.68841499974951,31.834720997721888,62529.23971542167,1.0,408.123046875,408.5107421875,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,1000,1000,1000,30,3,False,31.122457066279214,2.5797704741510383,28.86288199806586,39.83332301140763,29.90718551154714,32131.139192203667,1.0,447.75537109375,447.9501953125,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,500,500,500,30,3,False,29.737303561220568,2.3397720919234035,27.597389998845756,41.27072199480608,29.47048300120514,16813.898374163065,1.0,467.75732421875,467.85595703125,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
phase2_randomized,RANDOM_ORDER_3,single_process,RANDOM_ORDER_3,keep_cache,100,100,100,30,3,False,31.229159067152068,2.5249096989247786,28.319144999841228,40.77422499540262,30.44129350746516,3202.1355357334464,1.0,471.38330078125,471.40625,1912.0,1912.0,993.05419921875,1912.0,nan,nan,nan,
