target_id,pos_error_m,rot_error_rad,num_iterations,converged
381,6.424150228908e-03,1.381184350065e-03,17.000000,1
382,1.159628399503e-03,9.930252289073e-04,26.000000,1
383,1.068322634017e-03,7.849613058801e-04,24.000000,1
384,9.971060001885e-03,6.881993666861e-03,26.000000,1
385,7.538131672949e-03,4.346511335889e-03,20.000000,1
386,3.098529928774e-03,2.130662790468e-03,17.000000,1
387,2.304083192197e-03,0.000000000000e+00,24.000000,1
388,2.050211254590e-04,5.001945559668e-04,16.000000,1
389,6.855017990954e-03,3.444666923595e-03,18.000000,1
390,5.504279308946e-03,2.035098412955e-03,17.000000,1
391,6.995954108416e-04,2.173159216336e-04,13.000000,1
392,8.209745186065e-03,3.392366631822e-03,24.000000,1
393,6.725504525707e-03,7.563097240931e-03,15.000000,1
394,2.262626251283e-04,7.222541157732e-04,19.000000,1
395,1.541094199168e-04,3.881206837094e-04,21.000000,1
396,6.502119159662e-03,5.547291831880e-03,27.000000,1
397,9.572074200226e-03,2.950583564022e-03,19.000000,1
398,7.409489599329e-03,2.170844199766e-03,21.000000,1
399,5.222714745728e-03,1.189063171173e-03,19.000000,1
400,6.015507271567e-03,2.741698453533e-03,17.000000,1
401,1.215489314834e-03,6.755440390479e-04,16.000000,1
402,8.151741130187e-03,5.156893054117e-03,18.000000,1
403,6.818696214775e-03,2.073751363229e-03,14.000000,1
404,2.673755594731e-03,1.772286821869e-04,18.000000,1
405,6.809455856181e-03,3.617384205683e-03,18.000000,1
406,2.460178544778e-03,8.983129775430e-03,15.000000,1
407,8.551298909542e-04,0.000000000000e+00,15.000000,1
408,9.427825141780e-03,1.551799879661e-03,22.000000,1
409,2.208457477239e-03,1.828339819741e-03,19.000000,1
410,3.572669810217e-03,3.959379920090e-04,19.000000,1
411,6.369651393540e-03,4.407236264299e-03,28.000000,1
412,7.966241698442e-03,2.650528901361e-03,18.000000,1
413,7.275686431433e-03,1.336478071009e-02,23.000000,1
414,3.559365172965e-03,1.684752861621e-03,18.000000,1
415,4.941525440542e-03,2.999416108024e-03,20.000000,1
416,9.530410350268e-03,3.534957577883e-03,14.000000,1
417,9.068720401011e-03,9.121734169600e-03,16.000000,1
418,9.633355043514e-04,3.390053009230e-04,15.000000,1
419,8.253855069793e-03,1.511455694977e-02,19.000000,1
420,2.258846338234e-04,2.930049206930e-04,15.000000,1
421,8.374911205847e-03,1.272127405752e-02,17.000000,1
422,8.330505624900e-03,1.271129044837e-02,14.000000,1
423,5.615270924705e-03,3.598895123258e-03,14.000000,1
424,2.900722143771e-03,1.320772517039e-03,19.000000,1
425,7.359054595254e-03,9.112832737195e-04,15.000000,1
426,2.019699628289e-03,1.414808759110e-03,17.000000,1
427,5.357991521750e-03,7.169293726287e-03,13.000000,1
428,3.746829570618e-03,3.868070306429e-03,28.000000,1
429,8.820050223574e-04,1.395629330574e-04,19.000000,1
430,3.357643729491e-03,3.483792106127e-03,17.000000,1
431,6.576626788953e-04,1.312790726382e-03,20.000000,1
432,4.325857836144e-03,4.355829296983e-03,15.000000,1
433,2.671756755934e-03,4.701531427049e-03,18.000000,1
434,2.173566584740e-03,1.795783620652e-03,18.000000,1
435,6.290834363554e-03,3.354010946502e-03,15.000000,1
436,9.646796900153e-03,1.947745310444e-03,15.000000,1
437,9.181653988130e-03,9.956040220865e-04,13.000000,1
438,1.363933474830e-03,5.320643533867e-04,18.000000,1
439,4.313958608125e-03,5.138360113973e-04,18.000000,1
440,6.437237643215e-04,3.112630965205e-04,18.000000,1
441,9.566277897264e-03,4.235054018701e-03,15.000000,1
442,4.250610823557e-03,1.283472128054e-03,19.000000,1
443,3.796795541293e-03,2.411486103066e-03,16.000000,1
444,3.564136476554e-03,7.176835496787e-04,14.000000,1
445,3.847340940308e-04,0.000000000000e+00,16.000000,1
446,2.709955625318e-03,5.546161818706e-03,16.000000,1
447,8.432767779265e-03,2.877625372811e-03,14.000000,1
448,2.711622996514e-03,1.469128140662e-03,17.000000,1
449,6.060452540865e-03,8.693127781149e-03,16.000000,1
450,7.079386442446e-03,6.670528584507e-04,16.000000,1
451,4.858732440678e-04,4.551850556403e-04,18.000000,1
452,5.826546244182e-03,6.480882126135e-03,14.000000,1
453,1.034163491015e-03,9.257854483572e-04,21.000000,1
454,3.022841294131e-03,2.442449924846e-03,16.000000,1
455,2.649088382639e-03,4.445955582005e-03,20.000000,1
