target_id,pos_error_m,rot_error_rad,num_iterations,converged
74,4.968338141497e-03,3.497138413625e-03,15.000000,1
75,1.696412388240e-03,3.851632414606e-03,13.000000,1
76,7.554062563861e-03,2.143817010796e-03,15.000000,1
77,1.253231466202e-03,4.582413900936e-04,14.000000,1
78,6.075530986911e-04,5.334749492335e-04,13.000000,1
79,2.942492558415e-03,3.796547771629e-03,13.000000,1
80,3.368379337510e-03,2.124092653884e-03,13.000000,1
81,6.684654266091e-03,5.408113402535e-03,16.000000,1
82,3.561324412083e-03,3.928540986748e-03,13.000000,1
83,5.906119939413e-03,3.929896668678e-03,15.000000,1
84,5.832210899128e-03,1.402566222335e-03,13.000000,1
85,3.487769072207e-03,3.179191544671e-03,21.000000,1
86,3.977646252208e-03,2.281732070953e-03,17.000000,1
87,4.656941184868e-03,4.673892429883e-03,13.000000,1
88,5.275985123243e-03,1.144218827842e-03,14.000000,1
89,4.335957644200e-03,1.898286117261e-03,17.000000,1
90,4.759860932549e-03,1.722866485738e-03,14.000000,1
91,3.994563558443e-03,4.051847793880e-03,13.000000,1
92,1.164569063016e-03,3.707107050412e-03,16.000000,1
93,1.317464207045e-03,6.906494693887e-04,17.000000,1
94,8.340911871879e-03,5.815693012286e-03,16.000000,1
95,5.154050644227e-03,7.225765361167e-03,13.000000,1
96,5.706648007031e-03,1.873496288855e-03,15.000000,1
97,2.957293721770e-03,3.486516931014e-03,16.000000,1
98,8.315539457978e-03,8.685792005756e-03,14.000000,1
99,5.779398446961e-04,6.084033721443e-04,13.000000,1
100,8.457673151425e-03,2.999926272808e-03,14.000000,1
101,5.417015527811e-04,6.704277237223e-04,13.000000,1
102,1.857002112388e-03,2.208494992886e-03,13.000000,1
103,2.018571602484e-03,3.344872630187e-03,13.000000,1
104,4.458299984225e-03,5.655413460597e-03,13.000000,1
105,8.674017210646e-04,9.397819382432e-04,16.000000,1
106,6.153820687088e-03,2.271332296324e-03,13.000000,1
107,4.073116327204e-03,1.192233876582e-03,19.000000,1
108,4.922902097035e-04,2.225510972585e-04,15.000000,1
109,5.948494914235e-03,7.894203502393e-03,18.000000,1
110,8.050475123249e-03,6.704434170784e-03,13.000000,1
111,5.126001320454e-03,4.881657533675e-03,14.000000,1
112,3.401174026892e-03,1.307717257148e-03,18.000000,1
113,3.400838310291e-03,1.080028334707e-03,15.000000,1
114,1.353167122040e-03,1.493219792219e-03,16.000000,1
115,5.827354912647e-03,1.410675941996e-03,12.000000,1
116,4.425116864429e-03,2.061384933799e-03,16.000000,1
117,5.974330756688e-03,3.264883757596e-03,17.000000,1
118,2.988398880428e-03,1.054387707918e-03,13.000000,1
119,7.599896976318e-03,2.130258932435e-03,14.000000,1
120,5.218643263728e-03,1.910753244050e-03,17.000000,1
121,4.287354861691e-03,9.423326520276e-04,13.000000,1
122,7.433743541219e-03,4.548436730059e-03,13.000000,1
123,5.114501408751e-03,7.876705871082e-03,14.000000,1
124,5.980500993728e-03,7.423673664254e-03,16.000000,1
125,8.711317471048e-03,8.775630407437e-03,15.000000,1
126,5.469343101760e-03,7.992751011237e-04,14.000000,1
127,4.911163872524e-03,4.771425055820e-03,16.000000,1
128,4.798337481974e-03,1.625434799567e-03,20.000000,1
129,6.608487005589e-03,7.813400173655e-03,13.000000,1
130,2.600857299616e-03,2.047993946595e-04,17.000000,1
131,2.835832583425e-03,2.069264840537e-03,13.000000,1
132,9.338387105918e-03,1.028857550029e-02,14.000000,1
133,8.784370735003e-04,1.544689382855e-03,15.000000,1
134,5.195173518582e-03,2.562424706124e-03,12.000000,1
135,1.264510217164e-03,6.137052616234e-04,15.000000,1
136,9.261716981673e-04,1.528381564313e-03,14.000000,1
137,6.470722561291e-03,2.815567783763e-03,14.000000,1
138,1.646120875307e-03,1.457280603494e-04,19.000000,1
139,6.741139975273e-04,1.000451530193e-03,15.000000,1
140,3.013543021445e-03,2.324979060787e-03,14.000000,1
141,6.713105894114e-03,2.024688468665e-03,14.000000,1
142,1.002854603428e-03,1.481455857242e-03,17.000000,1
