target_id,cuda_success,curobo_success,cuda_pos_err_mm,curobo_pos_err_mm,cuda_rot_err_deg,curobo_rot_err_deg,cuda_near_limit,curobo_near_limit,winner_quality,failure_type
315,1,0,0.364852611235,51.3201906539384,0.0190153119035,0.7471490995047633,0,0,CUDA,cuda_success_curobo_fail
316,0,0,153.55702271,46.86395720896573,0.0158296189788,3.052792884747455,0,0,cuRobo,both_fail
317,1,0,0.209646368407,230.21268788873527,0.0691855616909,6.210720981796943,0,0,CUDA,cuda_success_curobo_fail
318,1,1,0.0231235676525,0.00018868525264343125,0.506112166536,1.7075472925031877e-06,0,0,cuRobo,both_success
319,1,1,0.758351902457,0.0001581078635435217,0.00659139026269,7.344438609485204e-06,0,0,cuRobo,both_success
320,1,0,0.163303255886,51.11730847053268,0.0134137180919,13.141707286783664,0,0,CUDA,cuda_success_curobo_fail
321,1,1,0.0842000624638,8.104553627773846e-05,0.0126810137851,8.706816964856289e-06,0,0,cuRobo,both_success
322,1,1,0.147759731182,7.939260428039292e-05,0.0282897401079,9.430238149809192e-06,0,0,cuRobo,both_success
323,1,0,1.56928931533,49.08467218038347,0.0150872869722,9.728540365174657,0,0,CUDA,cuda_success_curobo_fail
324,1,1,0.276050095445,0.00010009190877951508,0.0580093691315,9.883144480908979e-06,0,0,cuRobo,both_success
325,1,1,0.372416603851,8.137257887379445e-05,0.0453458708398,1.1952831047522336e-05,0,0,cuRobo,both_success
326,1,1,0.017933862608,7.103428587983101e-05,0.117868326902,7.73124918760008e-06,0,0,cuRobo,both_success
327,1,1,0.0258783267825,4.192522273049578e-05,0.0280401803297,6.830189170012755e-06,0,0,cuRobo,both_success
328,1,1,0.0147772706662,0.0001062075748963353,0.0504904311464,4.676310850554341e-06,0,0,cuRobo,both_success
329,1,0,0.279451810838,16.51125602758728,0.0248030945172,4.50303435675637,0,0,CUDA,cuda_success_curobo_fail
330,1,1,0.547888827208,6.883985124905978e-05,0.000578087446118,3.1945284701301985e-06,0,0,cuRobo,both_success
331,1,1,0.0602446272503,0.0005051163047048067,0.00650264870365,3.818191820832846e-06,0,0,cuRobo,both_success
332,1,1,4.7805788751,0.19765177289822994,0.129678721974,0.009721743984398776,0,0,cuRobo,both_success
333,1,1,0.0293942128502,0.6971430439822892,0.579497928914,0.11690006301381922,0,0,CUDA,both_success
334,1,0,1.1454227972,46.404328609738236,0.0457167282808,1.3096040627048078,0,0,CUDA,cuda_success_curobo_fail
335,1,1,2.10253105006,3.0270589292306385,0.151281660516,0.2922985243346741,0,0,CUDA,both_success
336,1,1,0.0713110647928,8.856035679277828e-05,0.370781026424,6.502146373618259e-06,0,0,cuRobo,both_success
337,1,1,0.374557273795,8.010645854257625e-05,0.0251024995385,4.978313060379714e-06,0,0,cuRobo,both_success
338,1,0,0.0253469910977,7.841209215026023,0.000850304925928,0.8326636965073807,0,0,CUDA,cuda_success_curobo_fail
339,1,1,0.315885259306,4.641494043302723e-05,0.0503588094621,3.1945284701301985e-06,0,0,cuRobo,both_success
340,1,1,0.00109676226797,4.610311948590485e-05,0.00856019190434,2.9575586669421963e-06,0,0,cuRobo,both_success
341,1,1,0.0616292041471,4.286196760017109e-05,0.00815027638321,3.6222548091772005e-06,0,0,cuRobo,both_success
342,1,0,0.0682188370861,25.763909653768813,0.0229230997951,2.2559033427952193,0,0,CUDA,cuda_success_curobo_fail
343,1,0,2.01078715612,5.628341227413861,0.335357416301,0.4027792568476148,0,0,CUDA,cuda_success_curobo_fail
344,1,0,0.249492499087,85.26593524704342,0.0208528069756,3.851190106062591,0,0,CUDA,cuda_success_curobo_fail
345,0,0,123.884324846,42.02548701884932,1.44063033925,2.0991979636294675,0,0,cuRobo,both_fail
346,1,0,0.0100241834115,143.72886526761752,0.59971011946,14.281274717335977,0,0,CUDA,cuda_success_curobo_fail
347,1,0,2.93134486793,144.1650527180051,0.0122225253933,7.914298510206507,0,0,CUDA,cuda_success_curobo_fail
348,1,1,0.0460219755831,2.539954811805499e-05,0.0132556431662,6.3890569402603996e-06,0,0,cuRobo,both_success
349,1,1,0.146580906218,0.00011571026840678595,0.047605439661,8.79013768592829e-06,0,0,cuRobo,both_success
350,1,1,0.0497416768012,6.706713470658501e-05,0.143944339631,0.0,0,0,cuRobo,both_success
351,1,1,0.0251342998324,7.210647976792503e-05,0.245706391592,3.818191820832846e-06,0,0,cuRobo,both_success
352,1,1,0.100032487056,8.426640120027279e-05,0.0253896290247,1.0663629423853027e-05,0,0,cuRobo,both_success
353,1,1,0.213547927556,0.0006606113184213538,0.0227558856578,0.0003682328804568155,0,0,cuRobo,both_success
354,1,1,0.197776423751,6.068787555264243e-05,0.0316722575074,6.9360898910140305e-06,0,0,cuRobo,both_success
355,1,1,0.04277174338,5.127276494361975e-05,0.00431240185334,6.830189170012755e-06,0,0,cuRobo,both_success
356,1,1,0.162346800538,0.015996007884858037,0.0207630946068,0.01284482089294474,0,0,cuRobo,both_success
357,1,1,0.540527379284,9.112440780636428e-05,0.0193341554835,2.9575586669421963e-06,0,0,cuRobo,both_success
358,1,1,0.0536966323225,0.22855401695836886,0.00796770380207,0.7904072033069321,0,0,CUDA,both_success
359,1,1,0.0200151709562,4.380467040817708e-05,0.0124252567219,5.122641877509564e-06,0,0,cuRobo,both_success
360,1,0,0.227773649678,6.080689745625231,0.0248664092766,1.361117447608103,0,0,CUDA,cuda_success_curobo_fail
361,1,1,0.0484229483167,0.010125918387099423,0.0240539665313,0.0030608260330603028,0,0,cuRobo,both_success
362,1,0,0.0747945584058,85.41523444547202,0.0406611504203,1.7704712562220128,0,0,CUDA,cuda_success_curobo_fail
363,1,1,0.0188835108508,6.18532283889152e-05,0.0599677683127,5.533085616490782e-06,0,0,cuRobo,both_success
364,1,1,0.0660491229155,5.505626341609694e-05,0.000684345073002,7.73124918760008e-06,0,0,cuRobo,both_success
365,1,1,0.153472828406,6.632778644036506e-05,0.015529409651,1.3115919625095442e-05,0,0,cuRobo,both_success
366,1,1,0.5321103196,9.207095680060518e-05,0.0147557576599,1.6108968939569467e-05,0,0,cuRobo,both_success
367,0,1,19.4167261108,0.11250763812691311,0.127359339,0.01009881841538302,0,0,cuRobo,curobo_success_cuda_fail
368,1,0,0.420875910705,12.351000584199546,0.0205281809102,0.618937342491598,0,0,CUDA,cuda_success_curobo_fail
369,1,0,0.11233279971,41.97574367023445,0.0198776239606,2.526202634156958,0,0,CUDA,cuda_success_curobo_fail
370,1,1,0.02773640797,6.56361869597039e-05,0.0195037702712,7.344438609485204e-06,0,0,cuRobo,both_success
371,1,1,0.0412449598708,8.675350445271757e-05,0.010743440053,4.182619578303747e-06,0,0,cuRobo,both_success
372,1,1,0.0102518626964,0.0015172084928339342,0.495668479183,0.0001775315495481469,0,0,cuRobo,both_success
373,1,1,0.187504920595,5.189285694411292e-05,0.0235479893154,1.2891699348793929e-05,0,0,cuRobo,both_success
374,1,1,0.118463129874,0.0001931698559636893,0.00457423531547,4.676310850554341e-06,0,0,cuRobo,both_success
375,1,1,0.0207891674025,6.699014872561794e-05,0.000127623578527,1.2605816820395112e-05,0,0,cuRobo,both_success
376,1,1,0.144307587334,0.0001605735376574005,0.0578459706269,7.636383641665695e-06,0,0,cuRobo,both_success
377,1,1,0.164638406978,0.00022641206300531594,0.0698796306985,1.1768457563181822e-05,0,0,cuRobo,both_success
378,1,1,0.433679286778,2.2663664094874756,0.0245312093695,0.24545078197538728,0,0,CUDA,both_success
379,1,0,0.0283323077912,27.311310119497794,0.685196458039,2.873254445964617,0,0,CUDA,cuda_success_curobo_fail
380,1,1,0.0222634387746,4.3469314294011545e-05,0.0706302811778,6.6133022267264155e-06,0,0,cuRobo,both_success
381,1,1,0.0814867564178,9.578337457330006e-05,0.0236789020594,2.2394272795856104e-05,0,0,cuRobo,both_success
382,1,0,0.0956105037561,108.47675900601236,0.0630362699807,4.933073006763832,0,0,CUDA,cuda_success_curobo_fail
383,1,0,0.043515150847,115.48769080179041,0.0478155049182,4.207092979103864,0,0,CUDA,cuda_success_curobo_fail
384,1,0,0.16114060986,14.762063759903079,0.000740221564924,0.18544949877400102,0,0,CUDA,cuda_success_curobo_fail
385,1,1,0.333357321522,0.00010847916139884346,0.0204816821753,2.091309789151873e-06,0,0,cuRobo,both_success
386,1,1,2.94708323737,0.0001327091362830176,0.00072274832961,9.195423586105984e-06,0,0,cuRobo,both_success
387,1,0,0.232875836029,26.73404456918883,0.24699516183,3.7226737253542996,0,0,CUDA,cuda_success_curobo_fail
388,1,0,0.390886367037,426.42914549799787,0.189479524763,73.86739396012084,0,0,CUDA,cuda_success_curobo_fail
389,1,1,0.112460323148,4.845909015472485e-05,0.00614104122673,2.091309789151873e-06,0,0,cuRobo,both_success
390,1,0,0.425109296984,54.67751660544107,0.0330628458011,3.027789177612983,0,0,CUDA,cuda_success_curobo_fail
391,1,0,2.30723923005,129.51501289957412,0.39813480795,10.63969203732222,0,0,CUDA,cuda_success_curobo_fail
392,1,1,0.201560007162,0.00021351791091360082,0.0100393080673,6.156649318399953e-06,0,0,cuRobo,both_success
393,1,1,0.0235130114497,5.301731428134095e-05,0.000802738826453,1.0029569411827041e-05,0,0,cuRobo,both_success
394,1,1,0.372840207753,0.07214357541545487,0.000928356490976,0.004262326216139829,0,0,cuRobo,both_success
395,1,1,0.189574190771,8.942003212181991e-05,0.0298296593132,8.706816964856289e-06,0,0,cuRobo,both_success
396,1,0,0.0102630476615,5.642510557556992,0.126599048177,0.9237803548060523,0,0,CUDA,cuda_success_curobo_fail
397,0,1,71.736658927,0.0002667049757530388,3.93095159243,8.537736462515945e-06,0,0,cuRobo,curobo_success_cuda_fail
398,1,1,1.85875861544,0.00013771310491176274,0.301774887551,5.7905745997743736e-06,0,0,cuRobo,both_success
399,1,0,0.0430815270428,98.37229297342803,0.761980805979,4.079743081962396,0,0,CUDA,cuda_success_curobo_fail
400,1,1,1.08055925872,9.794579895289782e-05,0.0340411134673,3.1945284701301985e-06,0,0,cuRobo,both_success
401,1,1,0.0289219281451,2.7096586359135797,0.099173357298,0.328020024269656,0,0,CUDA,both_success
402,1,1,0.0524310975606,0.014871420432964343,0.124862412595,0.0009536112750112903,0,0,cuRobo,both_success
403,1,1,0.147565445942,6.352059518175246e-05,0.00531980983425,6.3890569402603996e-06,0,0,cuRobo,both_success
404,1,1,0.0666854374605,0.0001032426836012371,0.00995688478419,5.7905745997743736e-06,0,0,cuRobo,both_success
405,1,1,0.130229466364,2.873918635995121e-05,0.00698761268985,6.830189170012755e-06,0,0,cuRobo,both_success
406,1,1,0.701130775375,0.00015907760427876397,0.00147040582654,1.2835032264144347e-05,0,0,cuRobo,both_success
407,1,1,0.0644766857211,3.847971511100909e-05,0.0140412100263,3.6222548091772005e-06,0,0,cuRobo,both_success
408,1,1,0.0193697458548,0.00010197931479886903,0.183774491466,1.7075472925031877e-06,0,0,cuRobo,both_success
409,1,1,1.77575261501,8.627394931521404e-05,0.0596134379087,5.263014220319209e-06,0,0,cuRobo,both_success
410,1,1,1.45943874203,0.00016043410814841125,0.895725865152,7.143182815269534e-06,0,0,cuRobo,both_success
411,1,1,0.0804008573207,5.640418999704725e-05,0.0394513357119,9.115808030550376e-06,0,0,cuRobo,both_success
412,1,1,0.00935839067791,0.00014318067387698784,0.0514067765407,1.4235251457258534e-05,0,0,cuRobo,both_success
413,1,1,0.554484375166,0.00011164061071640778,0.0939092740987,1.1581149199548762e-05,0,0,cuRobo,both_success
414,1,1,0.0570219443762,0.00011107272285543515,0.166417885523,1.2074182697257354e-05,0,0,cuRobo,both_success
415,1,1,0.16282977352,0.00012097018080712737,0.0110450844584,1.574280817616329e-05,0,0,cuRobo,both_success
416,1,1,0.4783904726,6.69441089078107e-05,0.0206650210968,3.818191820832846e-06,0,0,cuRobo,both_success
417,1,1,0.0730718072148,3.346941248510767,0.0262492477123,0.1116093829295311,0,0,CUDA,both_success
418,1,1,4.33715757683,0.00010320211756327753,0.240588298122,2.9575586669421963e-06,0,0,cuRobo,both_success
419,1,1,0.163626489525,0.0001384155305622825,0.0106569522572,1.3390916398898968e-05,0,0,cuRobo,both_success
420,1,1,0.179915588383,0.0001567471963604529,0.0138436127066,1.2074182697257354e-05,0,0,cuRobo,both_success
421,1,1,0.260680063076,5.514261052331042e-05,0.0647651293479,4.00455336570039e-06,0,0,cuRobo,both_success
422,1,1,0.163720497604,0.1176662361143454,0.00486205469586,0.013477501255673938,0,0,cuRobo,both_success
423,1,1,0.376172220383,8.779748829513856e-05,0.00109427579602,8.537736462515945e-06,0,0,cuRobo,both_success
424,1,1,0.259908795186,0.00137663125150486,0.0356275063061,5.4010884227285616e-05,0,0,cuRobo,both_success
425,1,0,0.24124364905,111.73030178141772,0.0390557216379,53.406121816720535,0,0,CUDA,cuda_success_curobo_fail
426,1,1,0.080216368485,0.00013533046610927606,0.00730911129789,2.1293053117836167e-05,0,0,cuRobo,both_success
427,1,1,0.112617351275,0.00011379475564020744,0.488921248278,4.676310850554341e-06,0,0,cuRobo,both_success
428,1,1,0.0379298999775,0.0001363836981984203,0.0499434695547,6.273929367455621e-06,0,0,cuRobo,both_success
429,1,1,0.424589757587,4.529777554553965e-05,0.469774356516,9.195423586105984e-06,0,0,cuRobo,both_success
430,1,0,0.0308859545894,82.0305133143077,0.64522613045,3.5890435623875394,0,0,CUDA,cuda_success_curobo_fail
431,1,1,0.0505955286,0.00011000192428824408,0.0371681058212,2.8161591390912678e-05,0,0,cuRobo,both_success
432,1,1,0.495241023971,9.722270498149671e-05,0.0104040656267,7.824964720612765e-06,0,0,cuRobo,both_success
433,1,1,1.80391819743,1.8040852317587517e-05,0.0638602548905,9.809112393710968e-06,0,0,cuRobo,both_success
434,1,1,0.2852872907,0.0001991724263534777,0.0111792485622,1.6333651602943885e-05,0,0,cuRobo,both_success
435,1,1,0.0731653260934,8.333738987730234e-05,0.0107120118903,1.3766686389570068e-05,0,0,cuRobo,both_success
436,1,0,0.0542405794374,54.30408248887499,0.0953380843826,2.3310041203455887,0,0,CUDA,cuda_success_curobo_fail
437,0,1,16.1716782612,5.455095796546881e-05,0.0504187768726,4.676310850554341e-06,0,0,cuRobo,curobo_success_cuda_fail
438,1,1,0.022511906111,0.0001452188181509903,0.076276745704,2.4148365394514843e-05,0,0,cuRobo,both_success
439,1,1,0.500019940832,0.00015476643919504508,0.124207087463,8.099607985145754e-06,0,0,cuRobo,both_success
440,1,1,0.0683721453625,0.00019315856455581613,0.0638495145682,1.024528375501914e-05,0,0,cuRobo,both_success
441,1,1,0.0486135742194,6.317798863507609e-05,0.0708128884954,1.1518036199983981e-05,0,0,cuRobo,both_success
442,1,0,0.586761740691,114.52942335963132,0.0363712655363,9.606482754583935,0,0,CUDA,cuda_success_curobo_fail
443,1,1,0.0407104115401,0.30420049394260984,0.264254099244,0.034408833503696154,0,0,CUDA,both_success
444,1,1,0.250241858287,7.403991828892336e-05,0.00194347471931,3.818191820832846e-06,0,0,cuRobo,both_success
445,1,1,0.434123952606,0.00014567116680717449,0.0384198651031,1.0173887179578492e-05,0,0,cuRobo,both_success
446,1,0,1.06664117118,27.98261164632749,0.423546461053,3.2473644128900085,0,0,CUDA,cuda_success_curobo_fail
447,1,1,0.956607564487,7.065641591790076e-05,0.0593821926604,5.399738656763834e-06,0,0,cuRobo,both_success
448,1,1,0.258949009073,7.987771700537874e-05,0.0871278195731,7.040397847728103e-06,0,0,cuRobo,both_success
449,1,1,0.243764978805,0.5640976324649862,0.0205076567376,0.26934608467562415,0,0,CUDA,both_success
450,1,1,0.179226973053,5.7508225465226356e-05,0.193107705069,6.273929367455621e-06,0,0,cuRobo,both_success
451,1,1,0.325683003359,3.018120493446085e-05,0.0327790184961,9.274355708402698e-06,0,0,cuRobo,both_success
452,1,1,1.52571929826,0.001578067084466735,0.00445934044223,4.8837046640010356e-05,0,0,cuRobo,both_success
453,1,1,1.13779973207,8.865450492820948e-05,0.057002827997,7.824964720612765e-06,0,0,cuRobo,both_success
454,1,1,0.0498538864291,7.571830723487102e-05,0.0720884906967,4.00455336570039e-06,0,0,cuRobo,both_success
455,1,1,0.0482620275626,0.0001524045065475212,0.0166438146833,2.4148365394514667e-06,0,0,cuRobo,both_success
456,1,1,0.0731336657738,8.165772802795964e-05,0.0740025034621,6.3890569402603996e-06,0,0,cuRobo,both_success
457,1,1,1.16421848714,6.79629936123021e-05,0.0647555065529,6.156649318399953e-06,0,0,cuRobo,both_success
458,1,1,0.168026188412,0.011564255872371827,0.030181225825,0.0010843731992805745,0,0,cuRobo,both_success
459,1,1,0.00908353082342,7.546991821522815e-05,0.0240886225903,3.415094585006376e-06,0,0,cuRobo,both_success
460,1,0,0.0469228079324,5.525223404526266,0.990529189417,1.0252008331540956,0,0,CUDA,cuda_success_curobo_fail
461,1,1,0.367172171963,5.106023451408864e-05,0.0435903550104,5.1212187237449426e-05,0,0,cuRobo,both_success
462,1,1,0.0571945718785,5.805598985471363e-05,0.000790707823263,4.978313060379714e-06,0,0,cuRobo,both_success
463,1,0,0.315196649275,6.147893691053118,0.118975840809,1.3395157573647183,0,0,CUDA,cuda_success_curobo_fail
464,1,1,0.0976448712414,8.431245674347449e-05,0.00986403010598,1.2891699348793929e-05,0,0,cuRobo,both_success
465,1,1,0.0625974071049,5.940095380464119e-05,0.00239032455836,1.7075472925031877e-06,0,0,cuRobo,both_success
466,1,1,0.0412262597795,3.442759823682139e-05,0.00738570421976,3.415094585006376e-06,0,0,cuRobo,both_success
467,1,1,0.559871629577,8.211750647449025e-05,0.00643069299651,8.18910913293408e-06,0,0,cuRobo,both_success
468,1,1,0.0205891651544,9.821755366745787e-05,0.0272888026163,1.3924626773561162e-05,0,0,cuRobo,both_success
469,1,1,0.0123850616775,0.39620079478061326,0.00839829705351,0.2710911668483344,0,0,CUDA,both_success
470,1,1,0.324670261613,7.929411373492282e-05,0.0349122437447,1.1830234667768806e-05,0,0,cuRobo,both_success
471,1,1,0.0956557800862,5.466124790768497e-05,0.0194573473539,9.352621701108691e-06,0,0,cuRobo,both_success
472,1,1,0.189938060141,0.008209161002629518,0.0293584173826,0.012703815819182411,0,0,cuRobo,both_success
473,1,1,0.505433896082,0.00010935724838134711,0.0595267752983,1.9014441926092368e-05,0,0,cuRobo,both_success
474,1,1,0.202344940828,0.00014024258845221683,0.0321429737307,6.3890569402603996e-06,0,0,cuRobo,both_success
475,1,1,0.576853951642,0.0027436412208055577,0.136107457651,9.425599186760091e-05,0,0,cuRobo,both_success
476,1,0,3.70888652819,64.1194961028282,0.570847714877,6.483505862711253,0,0,CUDA,cuda_success_curobo_fail
477,1,0,0.105113015155,4.289590997844031,0.0340093285431,1.7817121090848271,0,0,CUDA,cuda_success_curobo_fail
478,1,1,0.125989202698,7.831730360547057e-05,0.000701662999418,1.0663629423853027e-05,0,0,cuRobo,both_success
479,1,1,0.175561703275,0.000105272034538132,0.000828584705094,1.0526028440638429e-05,0,0,cuRobo,both_success
480,1,1,0.0177447452392,0.0001061644743135186,0.408246324815,4.0100104021168075e-05,0,0,cuRobo,both_success
481,1,1,1.15956549601,0.000326137869308113,0.118651045184,1.4235251457258534e-05,0,0,cuRobo,both_success
482,1,0,0.951454392548,18.423143603654832,0.02037291223,4.38182626234575,0,0,CUDA,cuda_success_curobo_fail
483,1,1,0.871628200629,0.00011662774519698125,0.0960919455799,8.2776426154535e-06,0,0,cuRobo,both_success
484,1,1,0.0690889230633,7.985867044015311e-05,0.0283014493727,1.1390761175093017e-05,0,0,cuRobo,both_success
485,1,1,1.21617736278,0.00012144325343214488,0.337582254859,7.443026089337887e-06,0,0,cuRobo,both_success
486,1,1,0.771078569935,0.00022190294609287725,0.00194918793489,6.3890569402603996e-06,0,0,cuRobo,both_success
487,1,1,3.3871517202,9.915739874345522e-05,0.00639205400943,4.829673078902934e-06,0,0,cuRobo,both_success
488,1,0,0.060260320165,103.76088414061815,0.00100081035684,4.3141416085260405,0,0,CUDA,cuda_success_curobo_fail
489,1,1,0.637250801473,0.00022375855283175396,0.103933502124,6.3890569402603996e-06,0,0,cuRobo,both_success
490,1,1,0.0520833279092,8.549368544795179e-05,0.00480349355357,6.3890569402603996e-06,0,0,cuRobo,both_success
491,1,0,0.0422903674453,114.67281391356754,0.0467601911374,10.769766739518758,0,0,CUDA,cuda_success_curobo_fail
492,1,1,0.02130954552,4.8115206067659114e-05,0.00566849284941,5.399738656763834e-06,0,0,cuRobo,both_success
493,1,1,2.19595329204,0.46280634506389895,0.00880478020572,0.02158812630683777,0,0,cuRobo,both_success
494,1,1,0.19483245272,4.164332311775969e-05,0.0247455750474,5.122641877509564e-06,0,0,cuRobo,both_success
495,1,1,0.0460106360659,0.01049791951540811,0.199413020816,0.0007297922089292527,0,0,cuRobo,both_success
496,1,1,0.0928832850191,0.00020758893192674493,0.000486996188826,2.6398040527968538e-05,0,0,cuRobo,both_success
497,1,1,0.0863687613466,9.227864312085751e-05,0.044733248973,2.1800504449438904e-05,0,0,cuRobo,both_success
498,1,1,0.0220448362916,5.188028121816444e-05,0.00947786950522,1.1891690845819462e-05,0,0,cuRobo,both_success
499,1,1,0.0330558834104,4.276768620560021e-05,0.0392302981216,7.244509618354405e-06,0,0,cuRobo,both_success
500,1,1,0.638359159223,0.00018294875804766465,0.0780282885556,4.182619578303747e-06,0,0,cuRobo,both_success
501,1,1,0.0330666785567,9.617386278658068e-05,0.08770127667,2.4148365394514667e-06,0,0,cuRobo,both_success
502,1,1,0.158727711738,9.003995829207503e-05,0.019193485273,3.415094585006376e-06,0,0,cuRobo,both_success
503,1,1,0.544568643858,0.00028756535601509576,0.00380656956133,9.734517300533534e-06,0,0,cuRobo,both_success
504,0,1,78.8974426076,0.00030834169069088936,0.486600717601,9.956626120759439e-06,0,0,cuRobo,curobo_success_cuda_fail
505,1,1,0.0263860828936,6.731220114542526e-05,0.0546851317899,1.786815867113289e-05,0,0,cuRobo,both_success
506,1,1,0.361988476113,5.4027405901407195e-05,0.00179043017605,1.961822478742201e-05,0,0,cuRobo,both_success
507,1,1,0.0524385396405,0.01566043241335438,0.185134124278,0.0016416249018976284,0,0,cuRobo,both_success
508,1,1,0.187959143684,7.900889238330343e-05,0.0417104988299,5.263014220319209e-06,0,0,cuRobo,both_success
509,1,1,0.0613043579283,0.11695395648280768,0.00072495409111,0.00549235208014355,0,0,CUDA,both_success
510,1,1,0.020701917139,9.708577113800444e-05,0.0044857203631,9.507220963046152e-06,0,0,cuRobo,both_success
511,0,1,57.7739865623,0.0004066869852714515,0.0429068594127,1.8111274045886075e-05,0,0,cuRobo,curobo_success_cuda_fail
512,1,1,0.0995345711018,0.000677891467129331,0.00660419506567,0.0005669867009588164,0,0,cuRobo,both_success
513,1,1,0.0403679469477,9.190339870975704e-05,3.29686189141e-05,6.156649318399953e-06,0,0,cuRobo,both_success
514,1,1,0.32692723967,0.0002984743136429939,0.136520026025,8.79013768592829e-06,0,0,cuRobo,both_success
515,0,1,46.6371173075,1.177828328254003,0.113975635906,0.07342295031716331,0,0,cuRobo,curobo_success_cuda_fail
516,1,1,0.010698340708,0.0002673214110893918,0.042495118769,1.7245382313122805e-05,0,0,cuRobo,both_success
517,1,1,0.0406414609915,3.2108364921315325e-05,0.0365294179911,1.1390761175093017e-05,0,0,cuRobo,both_success
518,1,1,0.0505898054264,3.1668345864208064e-05,0.00608968679725,1.5835142153691226e-05,0,0,cuRobo,both_success
519,1,1,0.0130396051741,0.0014876240694333227,0.060355492392,2.0383566426149207e-05,0,0,cuRobo,both_success
520,1,0,0.143821113981,8.012997126777691,0.000650569100559,0.6806032049150602,0,0,CUDA,cuda_success_curobo_fail
521,1,1,0.238457963471,0.00010476952832237642,0.000644880898457,4.182619578303747e-06,0,0,cuRobo,both_success
522,1,1,0.539111485023,3.954576523808699e-05,0.183432539293,9.352621701108691e-06,0,0,cuRobo,both_success
523,1,1,0.0131233571439,0.00021549166094798943,0.015448948267,3.818191820832846e-06,0,0,cuRobo,both_success
524,1,1,0.22455594739,0.013758877209866177,0.764635381136,0.0018629959174669732,0,0,cuRobo,both_success
525,1,1,0.0523312881444,3.717935377546199e-05,0.000109405297355,2.5499118800815615e-05,0,0,cuRobo,both_success
526,1,1,2.70404833513,0.00013433461739479033,0.0235377005136,1.5972642350651045e-05,0,0,cuRobo,both_success
527,1,1,0.00815560116033,0.0001053110218895825,0.163947608777,1.0933637455190016e-05,0,0,cuRobo,both_success
528,1,1,0.291260395235,0.011827318838907,0.00766844886393,0.0014438784045863872,0,0,cuRobo,both_success
529,1,0,0.223906738309,616.1653731988604,0.0227295083925,53.57003795108306,0,1,CUDA,cuda_success_curobo_fail
530,1,1,0.233176502557,0.0003338326910584732,0.00151395653646,6.502146373618259e-06,0,0,cuRobo,both_success
531,1,0,2.3898085547,38.76461925295603,0.246364202002,3.5050695570520864,0,0,CUDA,cuda_success_curobo_fail
532,1,1,0.599453209206,0.00011063709647019577,0.0230448844101,1.1518036199983981e-05,0,0,cuRobo,both_success
533,1,1,0.136335881223,6.489903685604318e-05,0.000893179597131,4.676310850554341e-06,0,0,cuRobo,both_success
534,1,1,0.960933519375,0.12014764367927132,0.0394119672662,0.006589182630114228,0,0,cuRobo,both_success
535,1,1,0.160696022127,9.646888849790741e-05,0.014947179357,4.829673078902934e-06,0,0,cuRobo,both_success
536,1,1,0.135273421978,0.00020076305036919722,0.175419709633,1.619921597029155e-05,0,0,cuRobo,both_success
537,1,0,0.0253597424698,166.5114497838705,0.863781986652,5.274375468959839,0,0,CUDA,cuda_success_curobo_fail
538,0,1,90.5676435811,1.321772655422641,0.00122682325968,0.04926959448636257,0,0,cuRobo,curobo_success_cuda_fail
539,1,1,0.568336314071,6.81384994746867e-05,0.576759111011,4.353408482428142e-06,0,0,cuRobo,both_success
540,1,1,0.140893580475,2.522999139651131e-05,0.0235269259991,1.0526028440638429e-05,0,0,cuRobo,both_success
541,1,0,0.676345574142,16.20818387767014,0.0273113672962,2.4467187201520244,0,0,CUDA,cuda_success_curobo_fail
542,1,1,3.5797473986,0.0002334110088172819,0.338494148452,7.443026089337887e-06,0,0,cuRobo,both_success
543,1,1,0.363780434666,0.00019393835946863406,0.00861945457976,1.2313298636799924e-05,0,0,cuRobo,both_success
544,1,1,0.161291592414,8.249908261206856e-05,0.00375724405251,1.5177012312529228e-05,0,0,cuRobo,both_success
545,1,1,0.0616852620546,0.00010712561463266475,0.0121485756717,3.415094585006376e-06,0,0,cuRobo,both_success
546,1,1,0.0664973768164,0.0002428978379045294,0.000621611427906,2.9575586669421963e-06,0,0,cuRobo,both_success
547,1,1,0.0994831980658,6.032330165468806e-05,0.0726497301697,4.182619578303747e-06,0,0,cuRobo,both_success
548,1,1,0.0577779483517,8.588323146797172e-05,0.000140018900863,1.5696437506434578e-05,0,0,cuRobo,both_success
549,1,1,0.200595462209,0.00010464768335232774,0.00719072689337,1.1581149199548762e-05,0,0,cuRobo,both_success
550,1,1,0.135034442036,0.00017021641052549722,0.003368789942,1.113184641628407e-05,0,0,cuRobo,both_success
551,1,1,0.647947521415,0.00013686454980621563,0.0285818867137,4.00455336570039e-06,0,0,cuRobo,both_success
552,1,1,1.40142336688,0.00030199825991594764,0.0126413077988,7.344438609485204e-06,0,0,cuRobo,both_success
553,1,1,0.58687703327,7.938421969622784e-05,0.0256127706131,4.182619578303747e-06,0,0,cuRobo,both_success
554,1,1,0.452539602316,9.54002523555733e-05,0.0409072940339,8.009106731400786e-06,0,0,cuRobo,both_success
555,1,1,0.0320099134779,4.0142953378931895e-05,0.0109495412957,6.9360898910140305e-06,0,0,cuRobo,both_success
556,1,1,0.0407795264752,0.00014051182522141685,0.0105332189506,2.4148365394514667e-06,0,0,cuRobo,both_success
557,1,1,1.3122960061,0.00034238957925954253,0.504950623295,3.139287501286945e-05,0,0,cuRobo,both_success
